celebrity_name,season,week,judge_score,placement,weeks_participated,judge_rank,n_contestants,is_bottom_two,is_last_week,is_abnormal
Harry Jowsey,32,2,15.0,6,9,2.0,13,1,0,True
Harry Jowsey,32,3,24.0,6,9,4.0,12,0,0,False
Harry Jowsey,32,4,21.0,6,9,4.0,11,0,0,False
Harry Jowsey,32,5,18.0,6,9,1.0,10,1,0,True
Harry Jowsey,32,6,29.0,6,9,1.0,9,1,0,True
Harry Jowsey,32,7,32.0,6,9,1.0,8,1,0,True
Harry Jowsey,32,8,28.0,6,9,1.0,7,1,0,True
Harry Jowsey,32,9,30.0,6,9,1.0,6,1,1,False
Mauricio Umansky,32,1,15.0,9,6,5.0,14,0,0,False
Mauricio Umansky,32,2,12.0,9,6,1.0,13,1,0,True
Mauricio Umansky,32,3,23.0,9,6,3.0,12,0,0,False
Mauricio Umansky,32,4,19.0,9,6,3.0,11,0,0,False
Mauricio Umansky,32,5,24.0,9,6,4.0,10,0,0,False
Mauricio Umansky,32,6,33.0,9,6,4.0,9,0,1,False
Charity Lawson,32,1,22.0,4,11,14.0,14,0,0,False
Charity Lawson,32,2,21.0,4,11,10.0,13,0,0,False
Charity Lawson,32,3,32.0,4,11,9.0,12,0,0,False
Charity Lawson,32,4,24.0,4,11,8.0,11,0,0,False
Charity Lawson,32,5,28.0,4,11,9.0,10,0,0,False
Charity Lawson,32,6,38.0,4,11,6.0,9,0,0,False
Charity Lawson,32,7,36.0,4,11,4.0,8,0,0,False
Charity Lawson,32,8,39.0,4,11,5.0,7,0,0,False
Charity Lawson,32,9,38.0,4,11,4.0,6,0,0,False
Charity Lawson,32,10,29.5,4,11,4.0,5,0,0,False
Charity Lawson,32,11,29.5,4,11,2.0,5,1,1,False
Ariana Madix,32,1,21.0,3,11,12.0,14,0,0,False
Ariana Madix,32,2,20.0,3,11,9.0,13,0,0,False
Ariana Madix,32,3,34.0,3,11,11.0,12,0,0,False
Ariana Madix,32,4,25.0,3,11,10.0,11,0,0,False
Ariana Madix,32,5,24.0,3,11,4.0,10,0,0,False
Ariana Madix,32,6,41.0,3,11,8.0,9,0,0,False
Ariana Madix,32,7,37.0,3,11,7.0,8,0,0,False
Ariana Madix,32,8,42.0,3,11,7.0,7,0,0,False
Ariana Madix,32,9,37.0,3,11,3.0,6,0,0,False
Ariana Madix,32,10,29.0,3,11,3.0,5,0,0,False
Ariana Madix,32,11,29.5,3,11,2.0,5,1,1,False
Tori Spelling,33,1,17.0,12,2,3.0,13,0,0,False
Tori Spelling,33,2,19.0,12,2,4.0,13,0,1,False
Eric Roberts,33,1,15.0,10,3,1.0,13,1,0,True
Eric Roberts,33,2,15.0,10,3,1.0,13,1,0,True
Eric Roberts,33,3,23.0,10,3,2.0,11,1,1,False
Reginald VelJohnson,33,1,16.0,10,3,2.0,13,1,0,True
Reginald VelJohnson,33,2,15.0,10,3,1.0,13,1,0,True
Reginald VelJohnson,33,3,21.0,10,3,1.0,11,1,1,False
Chandler Kinney,33,1,23.0,3,9,13.0,13,0,0,False
Chandler Kinney,33,2,24.0,3,9,13.0,13,0,0,False
Chandler Kinney,33,3,34.5,3,9,10.0,11,0,0,False
Chandler Kinney,33,4,32.0,3,9,2.0,9,1,0,True
Chandler Kinney,33,5,27.0,3,9,8.0,8,0,0,False
Chandler Kinney,33,6,32.0,3,9,6.0,7,0,0,False
Chandler Kinney,33,7,30.0,3,9,6.0,6,0,0,False
Chandler Kinney,33,8,29.0,3,9,4.0,5,0,0,False
Chandler Kinney,33,9,30.0,3,9,5.0,5,0,1,False
Dwight Howard ,33,1,22.0,6,7,12.0,13,0,0,False
Dwight Howard ,33,2,22.0,6,7,10.0,13,0,0,False
Dwight Howard ,33,3,26.0,6,7,3.0,11,0,0,False
Dwight Howard ,33,4,29.0,6,7,1.0,9,1,0,True
Dwight Howard ,33,5,24.0,6,7,1.0,8,1,0,True
Dwight Howard ,33,6,31.0,6,7,4.0,7,0,0,False
Dwight Howard ,33,7,24.0,6,7,1.0,6,1,1,False
Danny Amendola,33,1,20.0,5,9,9.0,13,0,0,False
Danny Amendola,33,2,21.0,5,9,7.0,13,0,0,False
Danny Amendola,33,3,30.0,5,9,6.0,11,0,0,False
Danny Amendola,33,4,36.0,5,9,8.0,9,0,0,False
Danny Amendola,33,5,25.5,5,9,4.0,8,0,0,False
Danny Amendola,33,6,28.0,5,9,2.0,7,1,0,True
Danny Amendola,33,7,25.5,5,9,2.0,6,1,0,True
Danny Amendola,33,8,27.0,5,9,2.0,5,1,0,True
Danny Amendola,33,9,28.0,5,9,1.0,5,1,1,False
Stephen Nedoroscik,33,1,21.0,4,9,10.0,13,0,0,False
Stephen Nedoroscik,33,2,22.0,4,9,10.0,13,0,0,False
Stephen Nedoroscik,33,3,31.0,4,9,8.0,11,0,0,False
Stephen Nedoroscik,33,4,33.0,4,9,7.0,9,0,0,False
Stephen Nedoroscik,33,5,24.0,4,9,1.0,8,1,0,True
Stephen Nedoroscik,33,6,28.0,4,9,2.0,7,1,0,True
Stephen Nedoroscik,33,7,27.0,4,9,4.0,6,0,0,False
Stephen Nedoroscik,33,8,26.5,4,9,1.0,5,1,0,True
Stephen Nedoroscik,33,9,29.5,4,9,3.0,5,0,1,False
Ilona Maher,33,1,18.0,2,9,4.0,13,0,0,False
Ilona Maher,33,2,21.0,2,9,7.0,13,0,0,False
Ilona Maher,33,3,28.0,2,9,4.0,11,0,0,False
Ilona Maher,33,4,32.0,2,9,2.0,9,1,0,True
Ilona Maher,33,5,26.0,2,9,6.0,8,0,0,False
Ilona Maher,33,6,24.0,2,9,1.0,7,1,0,True
Ilona Maher,33,7,26.0,2,9,3.0,6,0,0,False
Ilona Maher,33,8,28.5,2,9,3.0,5,0,0,False
Ilona Maher,33,9,28.5,2,9,2.0,5,1,1,False
Anna Delvey,33,1,18.0,12,2,4.0,13,0,0,False
Anna Delvey,33,2,17.0,12,2,3.0,13,0,1,False
Brooks Nader,33,1,18.0,9,4,4.0,13,0,0,False
Brooks Nader,33,2,20.0,9,4,6.0,13,0,0,False
Brooks Nader,33,3,30.5,9,4,7.0,11,0,0,False
Brooks Nader,33,4,32.0,9,4,2.0,9,1,1,False
Phaedra Parks,33,1,19.0,8,5,7.0,13,0,0,False
Phaedra Parks,33,2,21.0,8,5,7.0,13,0,0,False
Phaedra Parks,33,3,28.0,8,5,4.0,11,0,0,False
Phaedra Parks,33,4,32.0,8,5,2.0,9,1,0,True
Phaedra Parks,33,5,24.0,8,5,1.0,8,1,1,False
Jenn Tran,33,1,19.0,7,6,7.0,13,0,0,False
Jenn Tran,33,2,19.0,7,6,4.0,13,0,0,False
Jenn Tran,33,3,31.0,7,6,8.0,11,0,0,False
Jenn Tran,33,4,32.0,7,6,2.0,9,1,0,True
Jenn Tran,33,5,25.5,7,6,4.0,8,0,0,False
Jenn Tran,33,6,31.0,7,6,4.0,7,0,1,False
Joey Graziadei,33,1,21.0,1,9,10.0,13,0,0,False
Joey Graziadei,33,2,22.0,1,9,10.0,13,0,0,False
Joey Graziadei,33,3,35.0,1,9,11.0,11,0,0,False
Joey Graziadei,33,4,36.0,1,9,8.0,9,0,0,False
Joey Graziadei,33,5,26.0,1,9,6.0,8,0,0,False
Joey Graziadei,33,6,32.0,1,9,6.0,7,0,0,False
Joey Graziadei,33,7,27.5,1,9,5.0,6,0,0,False
Joey Graziadei,33,8,29.0,1,9,4.0,5,0,0,False
Joey Graziadei,33,9,29.5,1,9,3.0,5,0,1,False
Corey Feldman,34,1,9.0,13,2,1.0,14,1,0,True
Corey Feldman,34,2,15.0,13,2,1.0,14,1,1,False
Danielle Fishel,34,1,12.0,8,8,7.0,14,0,0,False
Danielle Fishel,34,2,19.0,8,8,5.0,14,0,0,False
Danielle Fishel,34,3,21.0,8,8,4.0,12,0,0,False
Danielle Fishel,34,4,21.0,8,8,2.0,11,1,0,True
Danielle Fishel,34,5,29.0,8,8,2.0,10,1,0,True
Danielle Fishel,34,6,36.0,8,8,6.0,10,0,0,False
Danielle Fishel,34,7,35.0,8,8,4.0,9,0,0,False
Danielle Fishel,34,8,37.0,8,8,2.0,8,1,1,False
Elaine Hendrix,34,1,12.0,5,11,7.0,14,0,0,False
Elaine Hendrix,34,2,21.0,5,11,7.0,14,0,0,False
Elaine Hendrix,34,3,21.0,5,11,4.0,12,0,0,False
Elaine Hendrix,34,4,24.0,5,11,8.0,11,0,0,False
Elaine Hendrix,34,5,30.0,5,11,4.0,10,0,0,False
Elaine Hendrix,34,6,36.0,5,11,6.0,10,0,0,False
Elaine Hendrix,34,7,32.0,5,11,2.0,9,1,0,True
Elaine Hendrix,34,8,37.5,5,11,3.0,8,0,0,False
Elaine Hendrix,34,9,36.0,5,11,2.0,7,1,0,True
Elaine Hendrix,34,10,28.5,5,11,2.0,6,1,0,True
Elaine Hendrix,34,11,28.9998,5,11,1.0,5,1,1,False
Baron Davis,34,1,10.0,13,2,3.0,14,0,0,False
Baron Davis,34,2,18.0,13,2,3.0,14,0,1,False
Jordan Chiles,34,1,10.0,3,11,3.0,14,0,0,False
Jordan Chiles,34,2,22.0,3,11,11.0,14,0,0,False
Jordan Chiles,34,3,24.0,3,11,11.0,12,0,0,False
Jordan Chiles,34,4,24.0,3,11,8.0,11,0,0,False
Jordan Chiles,34,5,32.0,3,11,6.0,10,0,0,False
Jordan Chiles,34,6,39.0,3,11,9.0,10,0,0,False
Jordan Chiles,34,7,38.0,3,11,5.0,9,0,0,False
Jordan Chiles,34,8,39.0,3,11,7.0,8,0,0,False
Jordan Chiles,34,9,39.0,3,11,3.0,7,0,0,False
Jordan Chiles,34,10,28.5,3,11,2.0,6,1,0,True
Jordan Chiles,34,11,29.666600000000003,3,11,3.0,5,0,1,False
Andy Richter,34,1,9.0,7,9,1.0,14,1,0,True
Andy Richter,34,2,16.0,7,9,2.0,14,1,0,True
Andy Richter,34,3,18.0,7,9,1.0,12,1,0,True
Andy Richter,34,4,18.0,7,9,1.0,11,1,0,True
Andy Richter,34,5,24.0,7,9,1.0,10,1,0,True
Andy Richter,34,6,27.0,7,9,1.0,10,1,0,True
Andy Richter,34,7,29.0,7,9,1.0,9,1,0,True
Andy Richter,34,8,34.0,7,9,1.0,8,1,0,True
Andy Richter,34,9,29.0,7,9,1.0,7,1,1,False
Robert Irwin,34,1,15.0,1,11,13.0,14,0,0,False
Robert Irwin,34,2,22.0,1,11,11.0,14,0,0,False
Robert Irwin,34,3,22.0,1,11,6.0,12,0,0,False
Robert Irwin,34,4,22.0,1,11,4.0,11,0,0,False
Robert Irwin,34,5,35.0,1,11,8.0,10,0,0,False
Robert Irwin,34,6,36.0,1,11,6.0,10,0,0,False
Robert Irwin,34,7,41.0,1,11,7.0,9,0,0,False
Robert Irwin,34,8,38.0,1,11,4.0,8,0,0,False
Robert Irwin,34,9,42.0,1,11,5.0,7,0,0,False
Robert Irwin,34,10,29.5,1,11,6.0,6,0,0,False
Robert Irwin,34,11,29.666600000000003,1,11,3.0,5,0,1,False
Hilaria Baldwin,34,1,14.0,11,4,12.0,14,0,0,False
Hilaria Baldwin,34,2,21.0,11,4,7.0,14,0,0,False
Hilaria Baldwin,34,3,22.0,11,4,6.0,12,0,0,False
Hilaria Baldwin,34,4,23.0,11,4,5.0,11,0,1,False
Lauren Jauregui,34,1,13.0,12,3,10.0,14,0,0,False
Lauren Jauregui,34,2,21.0,12,3,7.0,14,0,0,False
Lauren Jauregui,34,3,18.0,12,3,1.0,12,1,1,False
Scott Hoying,34,1,10.0,10,6,3.0,14,0,0,False
Scott Hoying,34,2,18.0,10,6,3.0,14,0,0,False
Scott Hoying,34,3,22.0,10,6,6.0,12,0,0,False
Scott Hoying,34,4,21.0,10,6,2.0,11,1,0,True
Scott Hoying,34,5,30.0,10,6,4.0,10,0,0,False
Scott Hoying,34,6,28.0,10,6,2.0,10,1,1,False
Alix Earle,34,1,13.0,2,11,10.0,14,0,0,False
Alix Earle,34,2,21.0,2,11,7.0,14,0,0,False
Alix Earle,34,3,23.0,2,11,9.0,12,0,0,False
Alix Earle,34,4,24.0,2,11,8.0,11,0,0,False
Alix Earle,34,5,35.0,2,11,8.0,10,0,0,False
Alix Earle,34,6,35.0,2,11,5.0,10,0,0,False
Alix Earle,34,7,43.0,2,11,9.0,9,0,0,False
Alix Earle,34,8,38.5,2,11,6.0,8,0,0,False
Alix Earle,34,9,40.0,2,11,4.0,7,0,0,False
Alix Earle,34,10,29.0,2,11,4.0,6,0,0,False
Alix Earle,34,11,30.0,2,11,5.0,5,0,1,False
Jen Affleck,34,1,12.0,9,7,7.0,14,0,0,False
Jen Affleck,34,2,22.0,9,7,11.0,14,0,0,False
Jen Affleck,34,3,19.0,9,7,3.0,12,0,0,False
Jen Affleck,34,4,23.0,9,7,5.0,11,0,0,False
Jen Affleck,34,5,29.0,9,7,2.0,10,1,0,True
Jen Affleck,34,6,32.0,9,7,3.0,10,0,0,False
Jen Affleck,34,7,34.0,9,7,3.0,9,0,1,False
Whitney Leavitt,34,1,15.0,6,10,13.0,14,0,0,False
Whitney Leavitt,34,2,22.0,6,10,11.0,14,0,0,False
Whitney Leavitt,34,3,24.0,6,10,11.0,12,0,0,False
Whitney Leavitt,34,4,25.0,6,10,11.0,11,0,0,False
Whitney Leavitt,34,5,33.0,6,10,7.0,10,0,0,False
Whitney Leavitt,34,6,39.0,6,10,9.0,10,0,0,False
Whitney Leavitt,34,7,42.0,6,10,8.0,9,0,0,False
Whitney Leavitt,34,8,39.5,6,10,8.0,8,0,0,False
Whitney Leavitt,34,9,42.0,6,10,5.0,7,0,0,False
Whitney Leavitt,34,10,29.0,6,10,4.0,6,0,1,False
Dylan Efron,34,1,10.0,4,11,3.0,14,0,0,False
Dylan Efron,34,2,20.0,4,11,6.0,14,0,0,False
Dylan Efron,34,3,23.0,4,11,9.0,12,0,0,False
Dylan Efron,34,4,23.0,4,11,5.0,11,0,0,False
Dylan Efron,34,5,36.0,4,11,10.0,10,0,0,False
Dylan Efron,34,6,32.0,4,11,3.0,10,0,0,False
Dylan Efron,34,7,38.0,4,11,5.0,9,0,0,False
Dylan Efron,34,8,38.0,4,11,4.0,8,0,0,False
Dylan Efron,34,9,42.0,4,11,5.0,7,0,0,False
Dylan Efron,34,10,27.5,4,11,1.0,6,1,0,True
Dylan Efron,34,11,29.3332,4,11,2.0,5,1,1,False
