HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HasName,Group,Deck,Num,Side,GroupSize
Earth,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5758,G,934,S,1
Europa,True,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5761,B,220,S,1
Earth,False,TRAPPIST-1e,40.0,0,0.0,0.0,56.0,1.0,642.0,False,True,5763,F,1099,S,2
Earth,False,TRAPPIST-1e,24.0,0,,0.0,0.0,838.0,193.0,False,True,5763,F,1099,S,2
Earth,False,TRAPPIST-1e,25.0,0,0.0,0.0,1037.0,8.0,1.0,True,True,5764,F,1100,S,1
Europa,False,TRAPPIST-1e,42.0,0,0.0,1871.0,0.0,570.0,199.0,False,True,5765,C,181,P,1
Earth,True,PSO J318.5-22,33.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5767,G,936,S,1
Europa,True,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5768,B,193,P,2
Europa,True,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5768,B,193,P,2
Europa,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5769,B,194,P,2
Europa,True,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5769,B,194,P,2
Earth,False,TRAPPIST-1e,47.0,0,0.0,868.0,0.0,4.0,,True,True,5771,G,937,S,1
Mars,False,55 Cancri e,23.0,0,610.0,858.0,75.0,1358.0,0.0,False,True,5772,F,1197,P,1
Europa,True,55 Cancri e,61.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5773,C,217,S,1
Earth,False,TRAPPIST-1e,21.0,0,0.0,128.0,209.0,4.0,383.0,False,True,5776,F,1102,S,1
Earth,False,PSO J318.5-22,46.0,0,559.0,25.0,,22.0,765.0,False,True,5777,F,1199,P,1
Earth,False,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,907.0,False,True,5778,G,926,P,1
Earth,False,TRAPPIST-1e,15.0,0,0.0,706.0,0.0,,0.0,True,True,5779,G,938,S,1
Europa,False,TRAPPIST-1e,33.0,0,2233.0,6408.0,,23.0,273.0,True,True,5780,B,195,P,3
Europa,True,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5780,B,195,P,3
Europa,True,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5780,B,195,P,3
Earth,False,55 Cancri e,21.0,0,0.0,0.0,0.0,1.0,594.0,False,True,5781,F,1200,P,1
Earth,False,55 Cancri e,43.0,0,0.0,1197.0,0.0,223.0,1.0,True,True,5783,F,1201,P,1
Earth,False,PSO J318.5-22,34.0,0,571.0,0.0,0.0,0.0,0.0,False,True,5785,F,1104,S,1
Earth,False,PSO J318.5-22,47.0,0,14.0,3.0,0.0,1720.0,0.0,False,True,5786,G,928,P,1
Mars,False,TRAPPIST-1e,27.0,0,850.0,0.0,681.0,1.0,0.0,True,True,5788,F,1105,S,1
Europa,False,TRAPPIST-1e,46.0,0,0.0,1068.0,945.0,2587.0,811.0,False,True,5790,C,218,S,1
Earth,False,Unknown,46.0,0,183.0,7.0,637.0,182.0,5.0,True,True,5791,G,941,S,1
Europa,False,55 Cancri e,40.0,0,0.0,3338.0,0.0,6344.0,199.0,False,True,5792,B,196,P,1
Europa,True,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5793,E,375,S,1
Europa,False,TRAPPIST-1e,45.0,0,0.0,1202.0,149.0,1472.0,3379.0,False,True,5794,D,182,P,1
Earth,False,PSO J318.5-22,19.0,0,0.0,95.0,595.0,0.0,0.0,True,True,5795,F,1106,S,1
Mars,False,TRAPPIST-1e,32.0,0,6769.0,0.0,,113.0,1.0,False,True,5796,F,1107,S,1
Unknown,True,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5799,F,1108,S,1
Earth,False,Unknown,40.0,0,661.0,0.0,830.0,0.0,6.0,False,True,5800,F,1203,P,1
Mars,False,TRAPPIST-1e,44.0,0,815.0,219.0,22.0,0.0,0.0,True,True,5802,D,175,S,1
Earth,True,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,False,True,5804,G,933,P,1
Earth,False,TRAPPIST-1e,22.0,0,514.0,0.0,2.0,129.0,583.0,False,True,5806,F,1109,S,1
Earth,False,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,False,True,5808,G,934,P,3
Earth,False,TRAPPIST-1e,18.0,0,0.0,3.0,41.0,359.0,393.0,False,True,5808,F,1204,P,3
Earth,False,TRAPPIST-1e,53.0,0,751.0,0.0,,7.0,0.0,False,True,5808,F,1204,P,3
Earth,False,TRAPPIST-1e,22.0,0,104.0,511.0,254.0,425.0,4.0,False,True,5809,F,1205,P,2
Earth,False,TRAPPIST-1e,46.0,0,0.0,98.0,2077.0,0.0,0.0,True,True,5809,F,1205,P,2
Earth,True,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5810,G,935,P,2
Unknown,False,TRAPPIST-1e,31.0,0,0.0,1489.0,68.0,6.0,0.0,True,True,5810,E,366,P,2
Europa,False,55 Cancri e,36.0,0,1.0,4058.0,95.0,0.0,2109.0,False,True,5811,A,54,P,2
Europa,False,55 Cancri e,46.0,0,35.0,3953.0,0.0,2108.0,0.0,True,True,5811,A,54,P,2
Earth,True,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5812,G,943,S,6
Earth,False,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5812,G,943,S,6
Earth,True,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5812,G,943,S,6
Earth,True,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5812,G,943,S,6
Earth,True,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5812,G,943,S,6
Earth,True,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5812,G,943,S,6
Earth,True,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5813,G,936,P,1
Mars,False,TRAPPIST-1e,17.0,0,513.0,0.0,669.0,0.0,0.0,False,True,5814,D,176,S,7
Mars,True,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5814,D,176,S,7
Mars,True,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5814,D,176,S,7
Mars,False,TRAPPIST-1e,27.0,0,89.0,888.0,51.0,5.0,0.0,True,True,5814,D,176,S,7
Mars,True,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5814,D,176,S,7
Mars,False,TRAPPIST-1e,15.0,0,2309.0,0.0,1142.0,1.0,10.0,False,True,5814,D,176,S,7
Mars,True,Unknown,39.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5814,D,176,S,7
Earth,False,TRAPPIST-1e,31.0,0,1.0,0.0,7.0,0.0,387.0,True,True,5816,G,937,P,1
Mars,True,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5817,F,1111,S,1
Earth,False,Unknown,21.0,0,3553.0,5.0,0.0,0.0,2.0,False,True,5818,G,938,P,1
Europa,True,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5819,B,221,S,1
Earth,False,TRAPPIST-1e,45.0,0,112.0,406.0,198.0,0.0,0.0,True,True,5820,F,1112,S,1
Europa,False,55 Cancri e,44.0,0,0.0,496.0,99.0,317.0,5615.0,False,True,5821,C,183,P,1
Earth,True,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5822,G,939,P,1
Earth,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5823,G,944,S,1
Earth,True,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5824,G,940,P,1
Europa,False,TRAPPIST-1e,43.0,0,0.0,8808.0,0.0,580.0,0.0,True,True,5825,B,198,P,1
Unknown,True,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5826,E,367,P,1
Earth,False,TRAPPIST-1e,53.0,0,0.0,68.0,0.0,920.0,4.0,True,True,5827,G,945,S,1
Earth,False,TRAPPIST-1e,21.0,0,621.0,0.0,0.0,0.0,0.0,False,True,5828,G,941,P,1
Earth,False,TRAPPIST-1e,23.0,0,0.0,21.0,0.0,0.0,716.0,False,True,5829,F,1113,S,1
Earth,False,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,False,True,5831,U,-1,U,1
Earth,False,Unknown,19.0,0,546.0,11.0,0.0,325.0,218.0,False,True,5834,F,1206,P,1
Earth,True,PSO J318.5-22,52.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5835,G,946,S,1
Europa,True,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5836,B,222,S,1
Earth,False,TRAPPIST-1e,62.0,0,761.0,15.0,0.0,0.0,,False,True,5837,F,1114,S,1
Europa,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5839,C,219,S,1
Earth,True,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,False,True,5840,G,946,P,1
Europa,True,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5842,C,220,S,2
Europa,True,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5842,C,220,S,2
Earth,True,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5843,G,947,S,1
Earth,False,55 Cancri e,24.0,0,0.0,30.0,835.0,0.0,0.0,True,True,5844,E,369,P,1
Mars,False,TRAPPIST-1e,27.0,1,149.0,0.0,890.0,9.0,0.0,False,True,5846,E,376,S,1
Earth,False,TRAPPIST-1e,33.0,0,36.0,0.0,0.0,1415.0,0.0,False,True,5847,F,1115,S,1
Earth,False,Unknown,28.0,0,229.0,761.0,0.0,0.0,6.0,True,True,5848,E,377,S,1
Earth,False,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,1104.0,False,True,5849,F,1208,P,1
Earth,False,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,727.0,260.0,False,True,5852,E,370,P,1
Earth,False,TRAPPIST-1e,36.0,0,0.0,75.0,106.0,0.0,1903.0,True,True,5854,F,1117,S,1
Earth,False,TRAPPIST-1e,64.0,0,0.0,623.0,1827.0,0.0,0.0,True,True,5855,F,1209,P,2
Earth,False,PSO J318.5-22,41.0,0,0.0,0.0,687.0,0.0,65.0,True,True,5855,G,949,P,2
Europa,True,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,True,True,5856,B,199,P,2
Europa,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5856,B,199,P,2
Europa,False,TRAPPIST-1e,,0,0.0,2.0,64.0,139.0,3831.0,False,True,5857,E,378,S,1
Earth,False,55 Cancri e,22.0,0,483.0,0.0,0.0,304.0,21.0,True,True,5858,G,948,S,1
Earth,False,Unknown,23.0,0,0.0,456.0,2624.0,912.0,8.0,True,True,5859,E,371,P,1
Mars,False,TRAPPIST-1e,40.0,0,7.0,0.0,6.0,1206.0,88.0,False,True,5860,F,1118,S,3
Mars,True,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5860,F,1118,S,3
Mars,False,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5860,F,1118,S,3
Earth,False,TRAPPIST-1e,27.0,0,0.0,1774.0,0.0,17.0,13.0,True,True,5861,G,949,S,1
Earth,False,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5863,G,950,P,2
Earth,False,TRAPPIST-1e,17.0,0,0.0,566.0,18.0,318.0,0.0,False,True,5863,F,1210,P,2
Earth,False,TRAPPIST-1e,45.0,0,,0.0,0.0,1501.0,24.0,False,True,5867,F,1212,P,1
Earth,False,TRAPPIST-1e,62.0,0,104.0,53.0,194.0,436.0,0.0,False,True,5868,E,379,S,1
Earth,True,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5869,G,952,S,1
Earth,False,55 Cancri e,24.0,0,0.0,1369.0,848.0,0.0,0.0,True,True,5871,F,1120,S,1
Earth,True,PSO J318.5-22,51.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5874,G,953,S,1
Earth,False,TRAPPIST-1e,49.0,0,20.0,0.0,0.0,769.0,0.0,False,True,5875,E,381,S,1
Mars,False,TRAPPIST-1e,52.0,0,1364.0,131.0,444.0,0.0,0.0,True,True,5876,D,184,P,3
Mars,True,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5876,F,1213,P,3
Mars,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5876,F,1213,P,3
Earth,False,TRAPPIST-1e,17.0,0,0.0,0.0,1552.0,0.0,,False,True,5877,F,1121,S,1
Europa,True,55 Cancri e,47.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5878,B,224,S,1
Mars,True,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5879,F,1122,S,1
Earth,True,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5880,G,953,P,1
Earth,False,TRAPPIST-1e,17.0,0,18.0,10.0,73.0,0.0,1049.0,False,True,5882,F,1214,P,1
Earth,False,TRAPPIST-1e,41.0,0,8.0,532.0,0.0,0.0,100.0,True,True,5885,F,1123,S,8
Earth,False,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,507.0,909.0,True,True,5885,F,1123,S,8
Earth,False,TRAPPIST-1e,29.0,0,0.0,2395.0,7.0,20.0,6.0,True,True,5885,F,1123,S,8
Earth,False,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,888.0,0.0,False,True,5885,G,954,S,8
Earth,True,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5885,G,954,S,8
Earth,False,TRAPPIST-1e,32.0,0,4518.0,914.0,0.0,93.0,0.0,False,True,5885,G,954,S,8
Earth,False,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,1818.0,False,True,5885,G,954,S,8
Earth,False,TRAPPIST-1e,25.0,0,0.0,0.0,892.0,0.0,0.0,True,True,5885,G,954,S,8
Mars,False,TRAPPIST-1e,24.0,0,10.0,49.0,,1497.0,10.0,False,True,5886,F,1216,P,2
Mars,True,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,False,True,5886,E,373,P,2
Earth,False,PSO J318.5-22,50.0,0,781.0,2.0,0.0,61.0,0.0,True,True,5887,E,374,P,2
Earth,False,Unknown,51.0,0,201.0,574.0,40.0,0.0,11.0,False,True,5887,F,1217,P,2
Mars,False,55 Cancri e,27.0,0,1331.0,0.0,0.0,0.0,0.0,False,True,5888,F,1218,P,2
Mars,False,TRAPPIST-1e,35.0,0,750.0,0.0,0.0,0.0,1065.0,False,True,5888,F,1218,P,2
Earth,False,TRAPPIST-1e,48.0,0,0.0,0.0,790.0,2368.0,1292.0,False,True,5889,G,954,P,1
Earth,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5890,G,955,S,1
Earth,True,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5891,G,955,P,1
Earth,True,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5894,G,957,S,1
Europa,False,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,False,5897,C,221,S,1
Earth,True,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5898,G,958,S,1
Mars,True,TRAPPIST-1e,62.0,0,0.0,,0.0,0.0,0.0,True,True,5900,F,1220,P,3
Mars,True,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5900,F,1220,P,3
Mars,True,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5900,F,1220,P,3
Earth,False,55 Cancri e,15.0,0,0.0,40.0,0.0,0.0,839.0,False,True,5901,F,1221,P,1
Mars,False,PSO J318.5-22,34.0,0,162.0,0.0,690.0,28.0,0.0,False,True,5902,D,177,S,1
Earth,False,TRAPPIST-1e,34.0,0,223.0,0.0,13.0,514.0,41.0,False,True,5903,E,376,P,1
Earth,False,TRAPPIST-1e,23.0,0,16.0,687.0,1.0,1.0,0.0,True,True,5905,G,959,S,1
Earth,False,Unknown,51.0,0,0.0,0.0,207.0,347.0,262.0,False,True,5906,G,957,P,1
Earth,True,PSO J318.5-22,63.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5907,G,960,S,1
Earth,False,TRAPPIST-1e,42.0,0,84.0,392.0,300.0,0.0,0.0,True,True,5908,F,1126,S,1
Earth,False,55 Cancri e,19.0,0,0.0,716.0,0.0,0.0,0.0,True,True,5909,F,1127,S,3
Earth,True,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5909,G,961,S,3
Earth,True,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5909,G,961,S,3
Earth,True,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5912,G,963,S,1
Europa,False,TRAPPIST-1e,36.0,0,0.0,6.0,0.0,1.0,1407.0,False,True,5913,D,185,P,1
Earth,False,TRAPPIST-1e,32.0,0,0.0,0.0,39.0,0.0,749.0,False,True,5915,E,382,S,1
Earth,False,Unknown,19.0,0,2.0,3.0,450.0,204.0,0.0,True,True,5916,E,383,S,1
Europa,False,55 Cancri e,26.0,0,0.0,2427.0,15.0,5.0,0.0,True,True,5919,A,55,P,1
Earth,False,TRAPPIST-1e,33.0,0,48.0,94.0,756.0,308.0,0.0,False,True,5920,F,1223,P,1
Earth,True,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5921,G,959,P,2
Earth,False,TRAPPIST-1e,22.0,0,0.0,0.0,859.0,62.0,0.0,False,True,5921,F,1224,P,2
Earth,False,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,False,True,5922,G,960,P,1
Mars,True,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5923,F,1129,S,1
Earth,False,TRAPPIST-1e,51.0,0,152.0,55.0,25.0,74.0,289.0,False,True,5924,F,1225,P,1
Europa,False,TRAPPIST-1e,29.0,0,0.0,1644.0,0.0,0.0,3780.0,False,True,5925,B,226,S,3
Europa,False,TRAPPIST-1e,16.0,0,0.0,2002.0,0.0,96.0,69.0,True,True,5925,B,226,S,3
Europa,False,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,241.0,4757.0,False,True,5925,B,226,S,3
Europa,False,55 Cancri e,24.0,0,0.0,2421.0,0.0,725.0,2300.0,False,True,5927,B,201,P,7
Europa,False,Unknown,23.0,0,0.0,109.0,0.0,4810.0,25.0,False,True,5927,B,201,P,7
Europa,True,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5927,B,201,P,7
Europa,False,55 Cancri e,49.0,0,0.0,1264.0,0.0,5474.0,104.0,False,True,5927,B,201,P,7
Europa,True,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5927,B,201,P,7
Europa,False,55 Cancri e,35.0,0,4.0,3857.0,324.0,899.0,375.0,False,True,5927,B,201,P,7
Europa,False,55 Cancri e,43.0,0,0.0,1706.0,0.0,274.0,2056.0,False,True,5927,B,201,P,7
Earth,False,TRAPPIST-1e,20.0,0,149.0,25.0,559.0,21.0,33.0,True,True,5928,E,377,P,1
Europa,True,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5930,B,227,S,3
Europa,False,TRAPPIST-1e,28.0,0,0.0,1014.0,0.0,2463.0,517.0,False,True,5930,B,227,S,3
Europa,True,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5930,B,227,S,3
Europa,False,55 Cancri e,39.0,0,0.0,0.0,0.0,1854.0,171.0,False,True,5931,A,56,P,1
Mars,False,TRAPPIST-1e,34.0,0,1547.0,485.0,97.0,59.0,0.0,False,True,5933,F,1131,S,1
Earth,False,TRAPPIST-1e,29.0,0,89.0,1725.0,,0.0,3.0,True,True,5934,G,962,P,1
Earth,False,55 Cancri e,14.0,0,0.0,0.0,52.0,0.0,,True,True,5938,E,384,S,2
Earth,True,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,True,True,5938,G,967,S,2
Unknown,False,TRAPPIST-1e,30.0,0,628.0,0.0,544.0,0.0,126.0,False,True,5939,E,385,S,1
Earth,False,TRAPPIST-1e,,0,72.0,914.0,0.0,0.0,7.0,True,False,5941,E,386,S,1
Earth,True,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5944,G,969,S,1
Earth,True,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5945,G,970,S,3
Earth,True,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5945,G,970,S,3
Earth,False,PSO J318.5-22,47.0,0,163.0,2.0,11.0,593.0,0.0,True,True,5945,G,970,S,3
Mars,False,TRAPPIST-1e,19.0,0,300.0,5.0,642.0,0.0,0.0,False,True,5946,E,387,S,1
Europa,True,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5947,E,388,S,1
Mars,False,TRAPPIST-1e,19.0,0,758.0,425.0,0.0,0.0,0.0,False,True,5949,D,180,S,2
Mars,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5949,F,1132,S,2
Earth,False,TRAPPIST-1e,32.0,0,,5.0,0.0,64.0,0.0,False,True,5950,E,378,P,1
Earth,False,55 Cancri e,21.0,0,423.0,0.0,172.0,0.0,,False,True,5951,F,1133,S,1
Mars,False,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5952,F,1134,S,1
Mars,False,TRAPPIST-1e,13.0,0,157.0,0.0,1199.0,0.0,14.0,False,True,5953,E,390,S,1
Mars,False,TRAPPIST-1e,25.0,0,2093.0,0.0,6.0,0.0,0.0,False,True,5954,E,391,S,1
Mars,False,TRAPPIST-1e,33.0,0,836.0,0.0,155.0,31.0,0.0,False,True,5955,E,392,S,2
Mars,False,TRAPPIST-1e,27.0,0,1379.0,0.0,414.0,0.0,805.0,False,True,5955,F,1135,S,2
Earth,False,TRAPPIST-1e,21.0,0,12.0,0.0,0.0,1658.0,0.0,False,True,5956,E,379,P,1
Europa,True,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5957,B,203,P,3
Europa,True,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5957,B,203,P,3
Europa,False,55 Cancri e,58.0,1,2.0,3862.0,0.0,1482.0,73.0,False,True,5957,B,203,P,3
Europa,False,TRAPPIST-1e,29.0,0,1.0,2809.0,97.0,61.0,1227.0,False,True,5959,D,181,S,2
Europa,True,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5959,D,181,S,2
Europa,False,TRAPPIST-1e,28.0,0,0.0,4780.0,1761.0,1.0,247.0,True,True,5960,C,222,S,3
Europa,False,TRAPPIST-1e,29.0,0,3215.0,1211.0,4.0,7.0,417.0,True,True,5960,C,222,S,3
Europa,True,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5960,C,222,S,3
Mars,False,55 Cancri e,23.0,0,112.0,1184.0,143.0,2.0,585.0,False,True,5963,F,1228,P,1
Earth,False,TRAPPIST-1e,22.0,0,0.0,40.0,689.0,0.0,79.0,True,True,5965,G,964,P,1
Earth,True,55 Cancri e,38.0,0,,0.0,0.0,0.0,0.0,True,True,5967,G,965,P,3
Earth,False,TRAPPIST-1e,38.0,0,0.0,784.0,0.0,0.0,0.0,True,True,5967,G,965,P,3
Earth,False,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,False,True,5967,G,965,P,3
Earth,False,TRAPPIST-1e,,0,17.0,0.0,0.0,49.0,867.0,False,True,5968,F,1229,P,1
Earth,True,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5969,G,972,S,3
Earth,False,55 Cancri e,37.0,0,0.0,698.0,0.0,,6.0,False,True,5969,F,1137,S,3
Earth,False,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5969,G,972,S,3
Europa,True,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,False,5970,B,229,S,1
Mars,False,TRAPPIST-1e,47.0,0,448.0,0.0,891.0,0.0,235.0,False,True,5971,F,1230,P,1
Earth,False,TRAPPIST-1e,34.0,0,0.0,11.0,610.0,591.0,769.0,True,True,5972,F,1138,S,1
Mars,False,TRAPPIST-1e,43.0,0,1086.0,4.0,202.0,401.0,0.0,False,False,5973,F,1139,S,1
Mars,True,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5974,D,186,P,1
Europa,True,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5975,E,380,P,1
Mars,False,TRAPPIST-1e,33.0,0,3090.0,0.0,808.0,0.0,0.0,False,True,5976,D,182,S,1
Europa,False,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5977,B,230,S,4
Europa,False,55 Cancri e,57.0,0,200.0,9.0,0.0,,24133.0,False,False,5977,B,230,S,4
Europa,False,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,True,True,5977,B,230,S,4
Europa,False,TRAPPIST-1e,46.0,0,0.0,3259.0,761.0,4423.0,0.0,False,True,5977,B,230,S,4
Europa,False,55 Cancri e,19.0,0,0.0,,0.0,2.0,9.0,True,True,5980,C,223,S,1
Mars,False,TRAPPIST-1e,27.0,0,441.0,0.0,397.0,471.0,0.0,False,True,5981,F,1140,S,3
Unknown,False,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5981,F,1140,S,3
Mars,False,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5981,F,1140,S,3
Mars,False,TRAPPIST-1e,25.0,1,1442.0,0.0,0.0,0.0,13.0,False,True,5983,F,1233,P,2
Mars,True,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5983,F,1233,P,2
Mars,False,PSO J318.5-22,38.0,0,1208.0,0.0,13.0,38.0,0.0,True,True,5984,D,187,P,2
Mars,False,TRAPPIST-1e,24.0,0,555.0,0.0,618.0,0.0,0.0,False,True,5984,E,381,P,2
Earth,False,TRAPPIST-1e,24.0,0,276.0,0.0,0.0,0.0,489.0,True,True,5985,F,1234,P,1
Europa,False,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5986,D,188,P,1
Earth,False,TRAPPIST-1e,29.0,0,0.0,5.0,6.0,0.0,,True,True,5987,G,973,S,1
Mars,False,55 Cancri e,44.0,0,2956.0,0.0,10.0,12.0,692.0,False,True,5988,F,1235,P,1
Unknown,False,TRAPPIST-1e,20.0,0,0.0,0.0,,703.0,0.0,False,True,5989,F,1141,S,1
Earth,True,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,True,5990,G,974,S,1
Europa,False,55 Cancri e,26.0,0,0.0,9641.0,51.0,224.0,2428.0,True,True,5991,C,224,S,1
