season,week,week_idx,celebrity_name,judge_rank,vote_rank,total_rank,score_sum,fan_votes,placement,weeks_participated,data_source,eliminated_week,eliminated_actual,method1_value,method1_pos,judge_share,fan_share,method2_value,method2_pos
15,6,5,97,5.5,6.0,11.5,0.121681416,1.680811405,6,8,pct,8.0,0,11.5,6.0,0.121681416,0.12833823817657017,0.1250098270882851,4.0
15,6,5,246,1.5,8.0,9.5,0.132743363,1.263786416,8,6,pct,6.0,1,9.5,4.0,0.132743363,0.09649632408397538,0.11461984354198769,8.0
15,6,5,154,5.5,7.0,12.5,0.121681416,1.645978301,7,8,pct,8.0,0,12.5,8.0,0.121681416,0.12567855893814828,0.12367998746907413,6.0
15,6,5,147,7.0,3.0,10.0,0.119469027,1.698738793,3,10,pct,,0,10.0,5.0,0.119469027,0.1297070826431079,0.12458805482155395,5.0
15,6,5,17,1.5,5.0,6.5,0.132743363,1.68423289,5,9,pct,9.0,0,6.5,3.0,0.132743363,0.1285994854262862,0.1306714242131431,1.0
15,6,5,86,8.0,4.0,12.0,0.117256637,1.691092217,4,9,pct,9.0,0,12.0,7.0,0.117256637,0.129123228863318,0.123189932931659,7.0
15,6,5,256,4.0,1.0,5.0,0.123893805,1.72342912,2,10,pct,,0,5.0,1.5,0.123893805,0.13159231084762704,0.12774305792381352,3.0
15,6,5,190,3.0,2.0,5.0,0.130530973,1.708662034,1,10,pct,,0,5.0,1.5,0.130530973,0.130464771020967,0.13049787201048352,2.0
15,7,6,97,5.0,5.0,10.0,0.138429326,1.512091128,6,8,pct,8.0,0,10.0,5.5,0.13842932586157067,0.14143828377497766,0.13993380481827417,6.0
15,7,6,154,7.0,7.0,14.0,0.115702401,1.461462381,7,8,pct,8.0,0,14.0,7.0,0.11570240088429759,0.1367025618645998,0.1262024813744487,7.0
15,7,6,147,3.0,4.0,7.0,0.148760761,1.526106485,3,10,pct,,0,7.0,3.0,0.1487607608512392,0.1427492550543314,0.1457550079527853,3.0
15,7,6,17,6.0,3.0,9.0,0.136364031,1.539325368,5,9,pct,9.0,0,9.0,4.0,0.13636403086363597,0.1439857255886273,0.14017487822613162,5.0
15,7,6,86,4.0,6.0,10.0,0.142561983,1.511215523,4,9,pct,9.0,0,10.0,5.5,0.142561982857438,0.14135638125854097,0.1419591820579895,4.0
15,7,6,256,2.0,1.0,3.0,0.157024421,1.57138437,2,10,pct,,0,3.0,1.5,0.15702442084297558,0.14698446695973505,0.1520044439013553,2.0
15,7,6,190,1.0,2.0,3.0,0.161157078,1.569234003,1,10,pct,,0,3.0,1.5,0.16115707783884292,0.14678332549918788,0.1539702016690154,1.0
15,8,7,97,2.5,7.0,9.5,0.14691932,1.149546244,6,8,pct,8.0,1,9.5,6.0,0.14691931985308065,0.1164773713501244,0.13169834560160254,6.0
15,8,7,154,7.0,6.0,13.0,0.127962328,1.237868619,7,8,pct,8.0,1,13.0,7.0,0.12796232787203765,0.12542660512396805,0.12669446649800287,7.0
15,8,7,147,5.0,3.0,8.0,0.142180197,1.492005729,3,10,pct,,0,8.0,4.0,0.1421801968578198,0.1511769589612491,0.14667857790953445,5.0
15,8,7,17,2.5,4.0,6.5,0.14691932,1.485240154,5,9,pct,9.0,0,6.5,2.0,0.14691931985308065,0.15049143943927665,0.14870537964617864,2.0
15,8,7,86,4.0,5.0,9.0,0.145803789,1.473520266,4,9,pct,9.0,0,9.0,5.0,0.14580378885419618,0.14930392588435623,0.1475538573692762,3.0
15,8,7,256,6.0,1.0,7.0,0.139671132,1.527552857,2,10,pct,,0,7.0,3.0,0.13967113186032887,0.15477875928037263,0.14722494557035076,4.0
15,8,7,190,1.0,2.0,3.0,0.150543915,1.503532845,1,10,pct,,0,3.0,1.0,0.15054391484945606,0.1523449399606529,0.15144442740505448,1.0
15,9,8,147,4.0,1.0,5.0,0.192277005,1.46290007,3,10,pct,,0,5.0,3.0,0.192277005192277,0.2204334838703343,0.20635524453130566,3.0
15,9,8,17,3.0,5.0,8.0,0.202915325,1.12902213,5,9,pct,9.0,1,8.0,4.0,0.20291532520291533,0.17012391111759634,0.18651961816025583,4.0
15,9,8,86,5.0,4.0,9.0,0.191489769,1.18017271,4,9,pct,9.0,1,9.0,5.0,0.19148976919148977,0.17783140992945176,0.18466058956047077,5.0
15,9,8,256,1.0,3.0,4.0,0.209220303,1.423330245,2,10,pct,,0,4.0,1.5,0.2092203032092203,0.2144710025226579,0.2118456528659391,1.0
15,9,8,190,2.0,2.0,4.0,0.204097597,1.441044243,1,10,pct,,0,4.0,1.5,0.2040975972040976,0.2171401925599597,0.21061889488202865,2.0
15,10,9,147,2.0,3.0,5.0,0.333121253,1.242085061,3,10,pct,,0,5.0,2.5,0.333121253,0.32632569458476574,0.32972347379238287,3.0
15,10,9,256,3.0,2.0,5.0,0.331214819,1.281832893,2,10,pct,,0,5.0,2.5,0.331214819,0.3367684084478533,0.3339916137239266,2.0
15,10,9,190,1.0,1.0,2.0,0.335663928,1.282356212,1,10,pct,,0,2.0,1.0,0.335663928,0.336905896967381,0.3362849124836905,1.0
16,1,0,109,5.5,8.0,13.5,0.087336245,2.392522202,5,9,pct,9.0,0,13.5,7.0,0.08733624491266376,0.08279337447270768,0.08506480969268572,6.0
16,1,0,294,1.0,2.0,3.0,0.104803493,2.44689581,2,10,pct,,0,3.0,1.0,0.1048034928951965,0.08467497644271783,0.09473923466895717,1.0
16,1,0,79,3.0,11.0,14.0,0.091703057,2.35090279,12,2,pct,2.0,0,14.0,8.0,0.09170305690829694,0.08135313222117523,0.08652809456473609,4.0
16,1,0,282,9.0,4.0,13.0,0.07860262,2.432330392,8,6,pct,6.0,0,13.0,6.0,0.07860261992139737,0.08417093927816512,0.08138677959978124,8.0
16,1,0,7,3.0,1.0,4.0,0.091703057,2.454149446,4,10,pct,10.0,0,4.0,2.0,0.09170305690829694,0.08492598895208335,0.08831452293019015,2.0
16,1,0,113,5.5,6.0,11.5,0.087336245,2.431545332,3,10,pct,,0,11.5,4.0,0.08733624491266376,0.08414377222972175,0.08574000857119275,5.0
16,1,0,64,12.0,7.0,19.0,0.052401747,2.421196957,9,5,pct,5.0,0,19.0,10.5,0.05240174694759825,0.08378566609142017,0.06809370651950922,12.0
16,1,0,13,11.0,5.0,16.0,0.074235808,2.431973681,7,7,pct,7.0,0,16.0,9.0,0.07423580792576419,0.0841585952725894,0.07919720159917679,11.0
16,1,0,293,9.0,12.0,21.0,0.07860262,2.325989711,11,3,pct,3.0,0,21.0,12.0,0.07860261992139737,0.0804910136263338,0.07954681677386559,10.0
16,1,0,146,3.0,9.0,12.0,0.091703057,2.387298069,1,10,pct,,0,12.0,5.0,0.09170305690829694,0.08261259303653014,0.08715782497241353,3.0
16,1,0,168,9.0,10.0,19.0,0.07860262,2.378095633,10,4,pct,4.0,0,19.0,10.5,0.07860261992139737,0.08229414218613794,0.08044838105376766,9.0
16,1,0,251,7.0,3.0,10.0,0.082969432,2.444607987,6,8,pct,8.0,0,10.0,3.0,0.08296943191703056,0.0845958061904176,0.08378261905372408,7.0
16,2,1,109,6.0,9.0,15.0,0.081967213,2.234605831,5,9,pct,9.0,0,15.0,9.0,0.081967213,0.08335471798464288,0.08266096549232144,7.0
16,2,1,294,1.5,5.0,6.5,0.106557377,2.279669572,2,10,pct,,0,6.5,2.0,0.106557377,0.08503567458570349,0.09579652579285175,1.0
16,2,1,79,12.0,12.0,24.0,0.06147541,1.946207026,12,2,pct,2.0,1,24.0,12.0,0.06147541,0.072596936578906,0.067036173289453,12.0
16,2,1,282,9.0,4.0,13.0,0.073770492,2.283501486,8,6,pct,6.0,0,13.0,8.0,0.073770492,0.08517861170077781,0.0794745518503889,8.0
16,2,1,7,3.0,2.0,5.0,0.098360656,2.288790815,4,10,pct,10.0,0,5.0,1.0,0.098360656,0.08537591295230355,0.09186828447615178,3.0
16,2,1,113,4.0,7.0,11.0,0.094262295,2.268451993,3,10,pct,,0,11.0,4.0,0.094262295,0.08461723920840163,0.08943976710420082,4.0
16,2,1,64,11.0,1.0,12.0,0.06557377,2.289162682,9,5,pct,5.0,0,12.0,6.5,0.06557377,0.08538978424382297,0.07548177712191148,11.0
16,2,1,13,6.0,6.0,12.0,0.081967213,2.278597257,7,7,pct,7.0,0,12.0,6.5,0.081967213,0.08499567535488804,0.08348144417744402,6.0
16,2,1,293,9.0,11.0,20.0,0.073770492,2.194878771,11,3,pct,3.0,0,20.0,11.0,0.073770492,0.08187282894778437,0.07782166047389219,10.0
16,2,1,146,1.5,10.0,11.5,0.106557377,2.21925824,1,10,pct,,0,11.5,5.0,0.106557377,0.08278222591387076,0.09466980145693538,2.0
16,2,1,168,9.0,8.0,17.0,0.073770492,2.238288818,10,4,pct,4.0,0,17.0,10.0,0.073770492,0.08349209986133328,0.07863129593066664,9.0
16,2,1,251,6.0,3.0,9.0,0.081967213,2.286978024,6,8,pct,8.0,0,9.0,3.0,0.081967213,0.08530829266756525,0.08363775283378262,5.0
16,3,2,109,7.0,8.0,15.0,0.089361854,2.070402513,5,9,pct,9.0,0,15.0,9.0,0.08936185408936186,0.09057308839640305,0.08996747124288246,7.0
16,3,2,294,1.5,5.0,6.5,0.110637635,2.118918153,2,10,pct,,0,6.5,1.0,0.11063763511063764,0.09269548311083028,0.10166655911073397,1.0
16,3,2,282,4.5,7.0,11.5,0.097872507,2.100243255,8,6,pct,6.0,0,11.5,7.0,0.0978725070978725,0.09187851965723744,0.09487551337755497,5.0
16,3,2,7,4.5,3.0,7.5,0.097872507,2.1265098,4,10,pct,10.0,0,7.5,2.5,0.0978725070978725,0.09302759192082635,0.09545004950934943,4.0
16,3,2,113,1.5,6.0,7.5,0.110637635,2.100962998,3,10,pct,,0,7.5,2.5,0.11063763511063764,0.09191000597255648,0.10127382054159706,2.0
16,3,2,64,10.0,1.0,11.0,0.068085222,2.137140136,9,5,pct,5.0,0,11.0,5.0,0.06808522206808522,0.09349263306918563,0.08078892756863543,10.0
16,3,2,13,9.0,2.0,11.0,0.076595875,2.132576394,7,7,pct,7.0,0,11.0,5.0,0.07659587507659586,0.09329298483412557,0.08494442995536072,9.0
16,3,2,293,11.0,11.0,22.0,0.063829896,1.821553728,11,3,pct,3.0,1,22.0,11.0,0.0638298960638299,0.07968679799653118,0.07175834703018054,11.0
16,3,2,146,3.0,10.0,13.0,0.10638316,2.061675224,1,10,pct,,0,13.0,8.0,0.10638316010638316,0.09019129910031463,0.0982872296033489,3.0
16,3,2,168,7.0,9.0,16.0,0.089361854,2.064545479,10,4,pct,4.0,0,16.0,10.0,0.08936185408936186,0.09031686302240365,0.08983935855588275,8.0
16,3,2,251,7.0,4.0,11.0,0.089361854,2.124387144,6,8,pct,8.0,0,11.0,5.0,0.08936185408936186,0.09293473291958577,0.09114829350447382,6.0
16,4,3,109,5.0,8.0,13.0,0.102678571,1.925644144,5,9,pct,9.0,0,13.0,9.0,0.102678571,0.09955750819645294,0.10111803959822646,5.0
16,4,3,294,2.5,6.0,8.5,0.116071429,1.968371204,2,10,pct,,0,8.5,2.0,0.116071429,0.10176653505087695,0.10891898202543848,2.0
16,4,3,282,9.5,1.0,10.5,0.080357143,1.99695051,8,6,pct,6.0,0,10.5,5.0,0.080357143,0.103244110489833,0.0918006267449165,9.0
16,4,3,7,1.0,4.0,5.0,0.120535714,1.973510942,4,10,pct,10.0,0,5.0,1.0,0.120535714,0.10203226405883359,0.1112839890294168,1.0
16,4,3,113,4.0,7.0,11.0,0.107142857,1.957218722,3,10,pct,,0,11.0,6.0,0.107142857,0.101189941851357,0.1041663994256785,4.0
16,4,3,64,6.5,5.0,11.5,0.09375,1.969381565,9,5,pct,5.0,0,11.5,7.5,0.09375,0.10181877160966808,0.09778438580483403,7.0
16,4,3,13,6.5,3.0,9.5,0.09375,1.980158219,7,7,pct,7.0,0,9.5,3.0,0.09375,0.10237593416863741,0.0980629670843187,6.0
16,4,3,146,2.5,9.0,11.5,0.116071429,1.911957022,1,10,pct,,0,11.5,7.5,0.116071429,0.09884987186346447,0.10746065043173224,3.0
16,4,3,168,9.5,10.0,19.5,0.080357143,1.670412026,10,4,pct,4.0,1,19.5,10.0,0.080357143,0.08636178158260405,0.08335946229130203,10.0
16,4,3,251,8.0,2.0,10.0,0.089285714,1.988423976,6,8,pct,8.0,0,10.0,4.0,0.089285714,0.10280328112827243,0.09604449756413622,8.0
16,5,4,109,6.5,7.0,13.5,0.100478469,1.803635425,5,9,pct,9.0,0,13.5,8.0,0.10047846889952153,0.11159582198700488,0.1060371454432632,7.0
16,5,4,294,1.0,5.0,6.0,0.138755981,1.823525974,2,10,pct,,0,6.0,1.5,0.13875598086124402,0.11282650427160672,0.12579124256642538,1.0
16,5,4,282,6.5,3.0,9.5,0.100478469,1.837045402,8,6,pct,6.0,0,9.5,5.5,0.10047846889952153,0.11366298799749835,0.10707072844850994,6.0
16,5,4,7,4.0,2.0,6.0,0.119617225,1.837724771,4,10,pct,10.0,0,6.0,1.5,0.11961722488038276,0.113705022402532,0.11666112364145738,4.0
16,5,4,113,3.0,6.0,9.0,0.124401914,1.813259849,3,10,pct,,0,9.0,3.5,0.12440191387559808,0.11219131123751762,0.11829661255655785,3.0
16,5,4,64,8.5,9.0,17.5,0.086124402,1.573266804,9,5,pct,5.0,1,17.5,9.0,0.08612440191387559,0.097342289779681,0.0917333458467783,9.0
16,5,4,13,8.5,1.0,9.5,0.086124402,1.872786886,7,7,pct,7.0,0,9.5,5.5,0.08612440191387559,0.11587441067789696,0.10099940629588627,8.0
16,5,4,146,2.0,8.0,10.0,0.129186603,1.768186618,1,10,pct,,0,10.0,7.0,0.1291866028708134,0.10940250802743699,0.1192945554491252,2.0
16,5,4,251,5.0,4.0,9.0,0.114832536,1.832781093,6,8,pct,8.0,0,9.0,3.5,0.11483253588516745,0.11339914361882543,0.11411583975199643,5.0
16,6,5,109,4.5,6.0,10.5,0.122015915,1.670688967,5,9,pct,9.0,0,10.5,7.0,0.12201591512201591,0.12545031220824215,0.12373311366512904,6.0
16,6,5,294,3.0,5.0,8.0,0.135278515,1.700139002,2,10,pct,,0,8.0,4.0,0.1352785151352785,0.12766168497616542,0.13147010005572196,3.0
16,6,5,282,8.0,8.0,16.0,0.106100796,1.449507343,8,6,pct,6.0,1,16.0,8.0,0.10610079610610079,0.10884201207961262,0.10747140409285671,8.0
16,6,5,7,2.0,4.0,6.0,0.137931034,1.707651555,4,10,pct,10.0,0,6.0,1.0,0.13793103413793104,0.12822579483619717,0.1330784144870641,2.0
16,6,5,113,6.0,3.0,9.0,0.119363395,1.709160676,3,10,pct,,0,9.0,6.0,0.11936339511936339,0.12833911317632482,0.1238512541478441,5.0
16,6,5,13,7.0,1.0,8.0,0.114058355,1.724108069,7,7,pct,7.0,0,8.0,4.0,0.11405835511405835,0.12946149750733313,0.12175992631069574,7.0
16,6,5,146,1.0,7.0,8.0,0.143236074,1.63939567,1,10,pct,,0,8.0,4.0,0.14323607414323605,0.1231005307969693,0.13316830247010267,1.0
16,6,5,251,4.5,2.0,6.5,0.122015915,1.716884064,6,8,pct,8.0,0,6.5,2.0,0.12201591512201591,0.12891905441915544,0.12546748477058567,4.0
16,7,6,109,5.0,5.0,10.0,0.135869565,1.537515292,5,9,pct,9.0,0,10.0,6.0,0.13586956513586956,0.14212514999315082,0.1389973575645102,5.0
16,7,6,294,2.0,3.0,5.0,0.163043478,1.571104794,2,10,pct,,0,5.0,2.0,0.1630434781630435,0.145230103182745,0.15413679067289426,2.0
16,7,6,7,1.0,2.0,3.0,0.173913043,1.573599411,4,10,pct,10.0,0,3.0,1.0,0.17391304317391304,0.1454607010942879,0.1596868721341005,1.0
16,7,6,113,4.0,4.0,8.0,0.14673913,1.560845773,3,10,pct,,0,8.0,4.0,0.14673913014673914,0.14428177772153206,0.1455104539341356,4.0
16,7,6,13,7.0,7.0,14.0,0.092391304,1.469662429,7,7,pct,7.0,1,14.0,7.0,0.09239130409239131,0.135852953299227,0.11412212869580915,7.0
16,7,6,146,3.0,6.0,9.0,0.157608696,1.513469243,1,10,pct,,0,9.0,5.0,0.1576086961576087,0.1399023764450438,0.14875553630132626,3.0
16,7,6,251,6.0,1.0,7.0,0.130434783,1.591841189,6,8,pct,8.0,0,7.0,3.0,0.1304347831304348,0.1471469382640134,0.1387908606972241,6.0
16,8,7,109,5.0,4.0,9.0,0.154340836,1.462392718,5,9,pct,9.0,0,9.0,5.0,0.15434083584565916,0.17004934053976306,0.1621950881927111,5.0
16,8,7,294,1.0,3.0,4.0,0.186495177,1.465246768,2,10,pct,,0,4.0,2.0,0.18649517681350483,0.17038121399235467,0.17843819540292977,1.0
16,8,7,7,2.0,1.0,3.0,0.180064309,1.473653842,4,10,pct,10.0,0,3.0,1.0,0.18006430881993568,0.17135880186733,0.17571155534363284,2.0
16,8,7,113,4.0,2.0,6.0,0.167202572,1.46923995,3,10,pct,,0,6.0,3.0,0.1672025718327974,0.17084554751740388,0.16902405967510065,4.0
16,8,7,146,3.0,5.0,8.0,0.176848875,1.416046765,1,10,pct,,0,8.0,4.0,0.1768488748231511,0.16466015974904136,0.17075451728609622,3.0
16,8,7,251,6.0,6.0,12.0,0.135048232,1.313234066,6,8,pct,8.0,1,12.0,6.0,0.13504823186495174,0.15270493633410698,0.14387658409952936,6.0
16,9,8,109,5.0,5.0,10.0,0.180851064,1.161337413,5,9,pct,9.0,1,10.0,5.0,0.180851064,0.17451041584996835,0.17768073992498418,5.0
16,9,8,294,4.0,1.0,5.0,0.195035461,1.402114401,2,10,pct,,0,5.0,3.0,0.195035461,0.21069119486615495,0.2028633279330775,4.0
16,9,8,7,1.5,2.0,3.5,0.209219858,1.387988072,4,10,pct,10.0,0,3.5,1.0,0.209219858,0.20856847710934445,0.20889416755467222,1.0
16,9,8,113,1.5,3.0,4.5,0.209219858,1.36852825,3,10,pct,,0,4.5,2.0,0.209219858,0.2056443126145368,0.20743208530726842,2.0
16,9,8,146,3.0,4.0,7.0,0.205673759,1.334863367,1,10,pct,,0,7.0,4.0,0.205673759,0.20058559955999536,0.2031296792799977,3.0
16,10,9,294,1.5,2.0,3.5,0.256410476,1.274689806,2,10,pct,,0,3.5,1.0,0.2564104757435895,0.25347594379278177,0.25494320976818563,1.0
16,10,9,7,3.0,1.0,4.0,0.24786346,1.280711042,4,10,pct,10.0,1,4.0,2.0,0.24786345975213653,0.25467328487977803,0.2512683723159573,2.0
16,10,9,113,4.0,3.0,7.0,0.239315589,1.260834911,3,10,pct,,0,7.0,4.0,0.2393155887606844,0.25072085579431785,0.24501822227750114,4.0
16,10,9,146,1.5,4.0,5.5,0.256410476,1.212603613,1,10,pct,,0,5.5,3.0,0.2564104757435895,0.24112991553312232,0.2487701956383559,3.0
17,1,0,278,8.5,12.0,20.5,0.08203125,2.308292517,10,4,pct,4.0,0,20.5,11.0,0.08203125,0.08006229227529352,0.08104677113764676,9.0
17,1,0,34,6.5,6.0,12.5,0.0859375,2.418080674,7,8,pct,8.0,0,12.5,6.0,0.0859375,0.08387025484908539,0.0849038774245427,6.0
17,1,0,85,2.5,9.0,11.5,0.09375,2.386738098,6,9,pct,9.0,0,11.5,5.0,0.09375,0.08278314892039922,0.08826657446019961,3.0
17,1,0,164,8.5,7.0,15.5,0.08203125,2.390546429,5,10,pct,10.0,0,15.5,8.0,0.08203125,0.08291523950569442,0.0824732447528472,8.0
17,1,0,62,2.5,4.0,6.5,0.09375,2.433012645,2,11,pct,,0,6.5,3.5,0.09375,0.08438816487029964,0.08906908243514983,2.0
17,1,0,10,1.0,5.0,6.0,0.10546875,2.429375222,1,11,pct,,0,6.0,2.0,0.10546875,0.0842620021672583,0.09486537608362915,1.0
17,1,0,150,11.0,8.0,19.0,0.06640625,2.388256716,12,2,pct,2.0,0,19.0,10.0,0.06640625,0.08283582163725597,0.07462103581862799,11.0
17,1,0,26,10.0,3.0,13.0,0.0703125,2.435264592,4,11,pct,11.0,0,13.0,7.0,0.0703125,0.08446627283866788,0.07738938641933393,10.0
17,1,0,54,6.5,11.0,17.5,0.0859375,2.365858497,9,5,pct,5.0,0,17.5,9.0,0.0859375,0.08205894750071689,0.08399822375035845,7.0
17,1,0,215,4.5,2.0,6.5,0.08984375,2.446282341,8,7,pct,7.0,0,6.5,3.5,0.08984375,0.08484841948349618,0.0873460847417481,5.0
17,1,0,111,4.5,1.0,5.5,0.08984375,2.455642722,3,11,pct,,0,5.5,1.0,0.08984375,0.0851730809178295,0.08750841545891475,4.0
17,1,0,27,12.0,10.0,22.0,0.0546875,2.373856491,11,3,pct,3.0,0,22.0,12.0,0.0546875,0.08233635503400313,0.06851192751700157,12.0
17,2,1,278,10.0,11.0,21.0,0.071428571,2.201429939,10,4,pct,4.0,0,21.0,11.0,0.07142857114285714,0.0823387105470246,0.07688364084494087,10.0
17,2,1,34,7.0,7.0,14.0,0.086466165,2.255752891,7,8,pct,8.0,0,14.0,9.0,0.08646616517293232,0.08437051802885603,0.08541834160089418,7.0
17,2,1,85,2.5,9.0,11.5,0.093984962,2.229952631,6,9,pct,9.0,0,11.5,6.0,0.09398496218796992,0.08340552700073231,0.08869524459435112,2.0
17,2,1,164,5.0,8.0,13.0,0.090225564,2.230408568,5,10,pct,10.0,0,13.0,8.0,0.09022556418045112,0.08342258012788643,0.08682407215416878,6.0
17,2,1,62,1.0,4.0,5.0,0.097744361,2.271873969,2,11,pct,,0,5.0,1.0,0.09774436119548872,0.08497348465142816,0.09135892292345844,1.0
17,2,1,10,5.0,5.0,10.0,0.090225564,2.269571305,1,11,pct,,0,10.0,3.5,0.09022556418045112,0.08488735954645699,0.08755646186345406,5.0
17,2,1,150,11.0,12.0,23.0,0.067669173,1.926916304,12,2,pct,2.0,1,23.0,12.0,0.06766917313533834,0.0720712483248364,0.06987021073008737,12.0
17,2,1,26,8.0,3.0,11.0,0.078947368,2.286533986,4,11,pct,11.0,0,11.0,5.0,0.07894736815789473,0.08552180412096612,0.08223458613943042,8.0
17,2,1,54,2.5,10.0,12.5,0.093984962,2.204729995,9,5,pct,5.0,0,12.5,7.0,0.09398496218796992,0.08246214048270377,0.08822355133533685,3.0
17,2,1,215,9.0,1.0,10.0,0.07518797,2.296243657,8,7,pct,7.0,0,10.0,3.5,0.07518797015037594,0.0858849688875628,0.08053646951896937,9.0
17,2,1,111,5.0,2.0,7.0,0.090225564,2.295370703,3,11,pct,,0,7.0,2.0,0.09022556418045112,0.08585231833373252,0.08803894125709183,4.0
17,2,1,27,12.0,6.0,18.0,0.063909774,2.267485352,11,3,pct,3.0,0,18.0,10.0,0.06390977412781955,0.08480933994781388,0.07435955703781671,11.0
17,3,2,278,10.5,7.0,17.5,0.062745098,2.07190489,10,4,pct,4.0,0,17.5,10.0,0.062745098,0.09111593446245175,0.07693051623122588,10.0
17,3,2,34,1.0,6.0,7.0,0.105882353,2.085631191,7,8,pct,8.0,0,7.0,3.0,0.105882353,0.09171957449842266,0.09880096374921132,1.0
17,3,2,85,4.5,9.0,13.5,0.098039216,2.067386482,6,9,pct,9.0,0,13.5,8.0,0.098039216,0.09091722892862648,0.09447822246431324,5.0
17,3,2,164,7.0,8.0,15.0,0.094117647,2.069686719,5,10,pct,10.0,0,15.0,9.0,0.094117647,0.09101838619928677,0.0925680165996434,8.0
17,3,2,62,2.5,4.0,6.5,0.101960784,2.104472884,2,11,pct,,0,6.5,1.5,0.101960784,0.09254817356821377,0.09725447878410688,2.0
17,3,2,10,7.0,5.0,12.0,0.094117647,2.103566644,1,11,pct,,0,12.0,6.0,0.094117647,0.09250831995097206,0.09331298347548603,7.0
17,3,2,26,7.0,3.0,10.0,0.094117647,2.111884365,4,11,pct,11.0,0,10.0,4.5,0.094117647,0.09287410745655247,0.09349587722827624,6.0
17,3,2,54,2.5,10.0,12.5,0.101960784,2.039927778,9,5,pct,5.0,0,12.5,7.0,0.101960784,0.0897096805096989,0.09583523225484944,3.0
17,3,2,215,4.5,2.0,6.5,0.098039216,2.119648758,8,7,pct,7.0,0,6.5,1.5,0.098039216,0.09321556131726937,0.09562738865863468,4.0
17,3,2,111,9.0,1.0,10.0,0.08627451,2.137169698,3,11,pct,,0,10.0,4.5,0.08627451,0.09398607777700926,0.09013029388850463,9.0
17,3,2,27,10.5,11.0,21.5,0.062745098,1.827936319,11,3,pct,3.0,1,21.5,11.0,0.062745098,0.08038695533149656,0.07156602666574828,11.0
17,4,3,278,10.0,10.0,20.0,0.075949367,1.66629397,10,4,pct,4.0,1,20.0,10.0,0.07594936684810127,0.08678072930699877,0.08136504807755002,10.0
17,4,3,34,8.5,4.0,12.5,0.088607595,1.961552953,7,8,pct,8.0,0,12.5,7.5,0.08860759482278481,0.10215784183365742,0.09538271832822112,9.0
17,4,3,85,2.0,8.0,10.0,0.113924051,1.915053893,6,9,pct,9.0,0,10.0,5.0,0.1139240507721519,0.09973616690021822,0.10683010883618506,3.0
17,4,3,164,5.5,7.0,12.5,0.101265823,1.918290727,5,10,pct,10.0,0,12.5,7.5,0.10126582279746836,0.09990474148562926,0.10058528214154881,6.0
17,4,3,62,2.0,5.0,7.0,0.113924051,1.954797737,2,11,pct,,0,7.0,2.0,0.1139240507721519,0.10180602961944991,0.1078650401958009,1.0
17,4,3,10,2.0,6.0,8.0,0.113924051,1.950743512,1,11,pct,,0,8.0,3.0,0.1139240507721519,0.10159488524240182,0.10775946800727686,2.0
17,4,3,26,8.5,2.0,10.5,0.088607595,1.97718055,4,11,pct,11.0,0,10.5,6.0,0.08860759482278481,0.1029717283923274,0.09578966160755611,8.0
17,4,3,54,5.5,9.0,14.5,0.101265823,1.902652404,9,5,pct,5.0,0,14.5,9.0,0.10126582279746836,0.09909029631598226,0.10017805955672532,7.0
17,4,3,215,5.5,3.0,8.5,0.101265823,1.974337009,8,7,pct,7.0,0,8.5,4.0,0.10126582279746836,0.1028236365392468,0.10204472966835758,5.0
17,4,3,111,5.5,1.0,6.5,0.101265823,1.980295291,3,11,pct,,0,6.5,1.0,0.10126582279746836,0.10313394436408803,0.1021998835807782,4.0
17,5,4,34,4.0,7.0,11.0,0.114893617,1.817296645,7,8,pct,8.0,0,11.0,6.0,0.114893617,0.11313154827218232,0.11401258263609115,4.0
17,5,4,85,6.5,8.0,14.5,0.110638298,1.803552451,6,9,pct,9.0,0,14.5,9.0,0.110638298,0.11227593565040629,0.11145711682520315,6.0
17,5,4,164,9.0,3.0,12.0,0.093617021,1.849290507,5,10,pct,10.0,0,12.0,8.0,0.093617021,0.1151232512521141,0.10437013612605706,8.0
17,5,4,62,1.5,6.0,7.5,0.119148936,1.831280679,2,11,pct,,0,7.5,2.0,0.119148936,0.11400209157168356,0.11657551378584177,1.0
17,5,4,10,6.5,5.0,11.5,0.110638298,1.835271191,1,11,pct,,0,11.5,7.0,0.110638298,0.1142505115542994,0.1124444047771497,5.0
17,5,4,26,8.0,1.0,9.0,0.10212766,1.857936649,4,11,pct,11.0,0,9.0,4.0,0.10212766,0.11566149658136861,0.1088945782906843,7.0
17,5,4,54,1.5,9.0,10.5,0.119148936,1.372639283,9,5,pct,5.0,1,10.5,5.0,0.119148936,0.08545044516109158,0.10229969058054579,9.0
17,5,4,215,4.0,4.0,8.0,0.114893617,1.842984105,8,7,pct,7.0,0,8.0,3.0,0.114893617,0.11473066095913703,0.11481213897956852,3.0
17,5,4,111,4.0,2.0,6.0,0.114893617,1.853319375,3,11,pct,,0,6.0,1.0,0.114893617,0.11537405899771706,0.11513383799885854,2.0
17,6,5,34,3.0,6.0,9.0,0.134199599,1.65413572,7,8,pct,8.0,0,9.0,5.0,0.134199599,0.1242355254927755,0.12921756224638775,3.0
17,6,5,85,2.0,7.0,9.0,0.138527752,1.630507406,6,9,pct,9.0,0,9.0,5.0,0.138527752,0.12246089722569575,0.13049432461284788,2.0
