celebrity_name,season,week,judge_score,placement,weeks_participated,results,fan_votes,data_source,fan_vote_rank,judge_score_rank,method1_total_rank,method1_pos,judge_share,fan_share,method2_total_share,method2_pos,eliminated_week,is_eliminated
Amber Rose,23,1,24.0,9,6,Eliminated Week 6,2.254819327,pct,12.0,9.5,21.5,12.0,0.07272727272727272,0.07211005926747661,0.14483733199474935,11.0,6.0,0
Amber Rose,23,2,24.0,9,6,Eliminated Week 6,2.153224112,pct,12.0,11.0,23.0,11.0,0.06818181818181818,0.07430983063390978,0.14249164881572796,11.0,6.0,0
Amber Rose,23,3,25.0,9,6,Eliminated Week 6,1.96791651,pct,11.0,9.0,20.0,11.0,0.07692307692307693,0.07934905853903654,0.15627213546211347,10.0,6.0,0
Amber Rose,23,4,24.0,9,6,Eliminated Week 6,1.857517154,pct,9.0,4.5,13.5,8.0,0.09195402298850575,0.08763661399984615,0.1795906369883519,7.0,6.0,0
Amber Rose,23,5,24.0,9,6,Eliminated Week 6,1.626755695,pct,9.0,7.5,16.5,9.0,0.10434782608695652,0.1002736959763422,0.2046215220632987,9.0,6.0,0
Amber Rose,23,6,28.0,9,6,Eliminated Week 6,1.351768379,pct,9.0,9.0,18.0,9.0,0.09180327868852459,0.08997443644593381,0.1817777151344584,9.0,6.0,1
Rick Perry,23,1,20.0,12,3,Eliminated Week 3,2.239737083,pct,13.0,13.0,26.0,13.0,0.06060606060606061,0.07162772283559339,0.13223378344165398,13.0,3.0,0
Rick Perry,23,2,22.0,12,3,Eliminated Week 3,2.167847456,pct,11.0,13.0,24.0,12.5,0.0625,0.07481449626991367,0.13731449626991366,12.0,3.0,0
Rick Perry,23,3,23.0,12,3,Eliminated Week 3,1.685066886,pct,12.0,11.5,23.5,12.0,0.07076923076923076,0.06794417867829465,0.13871340944752542,12.0,3.0,1
James Hinchcliffe,23,1,31.0,2,11,2nd Place,2.574277699,pct,1.0,1.5,2.5,1.0,0.09393939393939393,0.0823264707832768,0.17626586472267075,1.0,,0
James Hinchcliffe,23,2,29.0,2,11,2nd Place,2.409111505,pct,1.0,4.5,5.5,2.0,0.08238636363636363,0.08314075015093156,0.16552711378729518,3.0,,0
James Hinchcliffe,23,3,29.0,2,11,2nd Place,2.248211546,pct,1.0,4.0,5.0,3.0,0.08923076923076922,0.09065093395232089,0.1798817031830901,3.0,,0
James Hinchcliffe,23,4,28.0,2,11,2nd Place,2.09744454,pct,1.0,2.0,3.0,1.5,0.10727969348659004,0.09895625305114404,0.20623594653773408,2.0,,0
James Hinchcliffe,23,5,29.0,2,11,2nd Place,1.948935078,pct,1.0,1.0,2.0,1.0,0.12608695652173912,0.12013292720576631,0.24621988372750542,1.0,,0
James Hinchcliffe,23,6,38.0,2,11,2nd Place,1.820140747,pct,1.0,2.0,3.0,1.0,0.12459016393442623,0.12114955528457881,0.24573971921900506,1.0,,0
James Hinchcliffe,23,7,37.0,2,11,2nd Place,1.702008194,pct,1.0,1.5,2.5,1.0,0.13430127041742287,0.13597190936646103,0.2702731797838839,1.0,,0
James Hinchcliffe,23,8,34.9998,2,11,2nd Place,1.584105221,pct,1.0,1.0,2.0,1.0,0.1741285314711756,0.15491827231429858,0.3290468037854742,1.0,,0
James Hinchcliffe,23,9,36.0,2,11,2nd Place,1.508179941,pct,1.0,5.5,6.5,2.5,0.15859030837004406,0.1841364696830194,0.34272677805306345,2.0,,0
James Hinchcliffe,23,10,29.5,2,11,2nd Place,1.424213384,pct,1.0,3.0,4.0,1.0,0.20136518771331058,0.22136939322491794,0.4227345809382285,1.0,,0
James Hinchcliffe,23,11,38.9998,2,11,2nd Place,1.315738956,pct,1.0,2.0,3.0,1.5,0.25629755904896034,0.2685605518304152,0.5248581108793755,1.0,,0
Babyface,23,1,26.0,11,4,Eliminated Week 4,2.339029406,pct,11.0,5.5,16.5,8.5,0.07878787878787878,0.07480313259485852,0.15359101138273729,7.0,4.0,0
Babyface,23,2,30.0,11,4,Eliminated Week 4,2.191823753,pct,10.0,3.0,13.0,6.0,0.08522727272727272,0.07564194129032235,0.16086921401759507,4.0,4.0,0
Babyface,23,3,25.0,11,4,Eliminated Week 4,2.038317756,pct,10.0,9.0,19.0,10.0,0.07692307692307693,0.08218773211166444,0.15911080903474137,9.0,4.0,0
Babyface,23,4,18.0,11,4,Eliminated Week 4,1.705322615,pct,10.0,11.0,21.0,11.0,0.06896551724137931,0.08045616129796627,0.14942167853934557,11.0,4.0,1
Vanilla Ice,23,1,25.0,10,4,Eliminated Week 4,2.361048514,pct,10.0,7.5,17.5,10.0,0.07575757575757576,0.07550731282069041,0.15126488857826617,8.0,4.0,0
Vanilla Ice,23,2,26.0,10,4,Eliminated Week 4,2.22024196,pct,9.0,8.5,17.5,10.0,0.07386363636363637,0.0766226808878963,0.15048631725153266,9.0,4.0,0
Vanilla Ice,23,3,23.0,10,4,Eliminated Week 4,2.068301639,pct,7.0,11.5,18.5,9.0,0.07076923076923076,0.08339672287692541,0.15416595364615618,11.0,4.0,0
Vanilla Ice,23,4,23.0,10,4,Eliminated Week 4,1.601731549,pct,11.0,7.0,18.0,10.0,0.08812260536398467,0.07556879310041013,0.1636913984643948,10.0,4.0,1
Jana Kramer,23,1,27.0,4,11,Eliminated Week 11,2.418343254,pct,7.0,3.5,10.5,4.0,0.08181818181818182,0.07733962241979765,0.15915780423797948,3.0,11.0,0
Jana Kramer,23,2,29.0,4,11,Eliminated Week 11,2.255311646,pct,6.0,4.5,10.5,5.0,0.08238636363636363,0.07783296940943056,0.1602193330457942,5.0,11.0,0
Jana Kramer,23,3,26.0,4,11,Eliminated Week 11,2.102438524,pct,6.0,7.0,13.0,5.0,0.08,0.08477316830661763,0.16477316830661765,7.0,11.0,0
Jana Kramer,23,4,23.0,4,11,Eliminated Week 11,1.976103517,pct,6.0,7.0,13.0,6.5,0.08812260536398467,0.09323145187119357,0.18135405723517822,6.0,11.0,0
Jana Kramer,23,5,26.0,4,11,Eliminated Week 11,1.787044052,pct,6.0,4.0,10.0,4.0,0.11304347826086956,0.11015391709852207,0.22319739535939165,5.0,11.0,0
Jana Kramer,23,6,40.0,4,11,Eliminated Week 11,1.660138866,pct,6.0,1.0,7.0,3.0,0.13114754098360656,0.11049974330723832,0.24164728429084487,2.0,11.0,0
Jana Kramer,23,7,34.5,4,11,Eliminated Week 11,1.568285617,pct,6.0,4.0,10.0,5.0,0.12522686025408347,0.12528893252522638,0.25051579277930985,5.0,11.0,0
Jana Kramer,23,8,30.0,4,11,Eliminated Week 11,1.444573305,pct,6.0,3.5,9.5,5.0,0.14925387985460684,0.14127268673521803,0.2905265665898249,4.0,11.0,0
Jana Kramer,23,9,40.0,4,11,Eliminated Week 11,1.351373142,pct,5.0,1.5,6.5,2.5,0.1762114537444934,0.16499163848269854,0.3412030922271919,3.0,11.0,0
Jana Kramer,23,10,29.0,4,11,Eliminated Week 11,1.31257194,pct,4.0,4.0,8.0,5.0,0.19795221843003413,0.20401665732545413,0.40196887575548823,4.0,11.0,0
Jana Kramer,23,11,35.5,4,11,Eliminated Week 11,1.149776297,pct,4.0,4.0,8.0,4.0,0.2332976924558098,0.23468527354589583,0.46798296600170564,4.0,11.0,1
Terra Jole,23,1,25.0,5,10,Eliminated Week 10,2.46141576,pct,4.0,7.5,11.5,5.5,0.07575757575757576,0.07871709906427506,0.15447467482185082,6.0,10.0,0
Terra Jole,23,2,31.0,5,10,Eliminated Week 10,2.298977589,pct,5.0,2.0,7.0,3.0,0.08806818181818182,0.07933992301018049,0.16740810482836233,2.0,10.0,0
Terra Jole,23,3,30.0,5,10,Eliminated Week 10,2.134468287,pct,4.0,3.0,7.0,4.0,0.09230769230769231,0.08606465172390877,0.17837234403160107,4.0,10.0,0
Terra Jole,23,4,25.0,5,10,Eliminated Week 10,2.004631892,pct,5.0,3.0,8.0,3.0,0.09578544061302682,0.0945774045492262,0.19036284516225302,3.0,10.0,0
Terra Jole,23,5,27.0,5,10,Eliminated Week 10,1.837126185,pct,4.0,2.5,6.5,2.0,0.11739130434782609,0.11324099439828142,0.23063229874610752,2.0,10.0,0
Terra Jole,23,6,30.0,5,10,Eliminated Week 10,1.72891985,pct,3.0,7.5,10.5,5.0,0.09836065573770492,0.11507784290605781,0.21343849864376274,6.0,10.0,0
Terra Jole,23,7,34.5,5,10,Eliminated Week 10,1.607856576,pct,3.0,4.0,7.0,4.0,0.12522686025408347,0.1284502209782783,0.25367708123236177,4.0,10.0,0
Terra Jole,23,8,24.0,5,10,Eliminated Week 10,1.536575047,pct,2.0,6.0,8.0,3.0,0.11940310388368545,0.1502700378780597,0.26967314176174517,5.0,10.0,0
Terra Jole,23,9,38.0,5,10,Eliminated Week 10,1.404188334,pct,4.0,3.0,7.0,4.5,0.16740088105726872,0.17143994265127313,0.33884082370854185,4.0,10.0,0
Terra Jole,23,10,30.0,5,10,Eliminated Week 10,0.984917012,pct,5.0,1.5,6.5,3.0,0.20477815699658702,0.15308835303245488,0.3578665100290419,5.0,10.0,1
Charo,24,1,21.0,11,3,Eliminated Week 3,2.367317674,pct,12.0,10.0,22.0,11.5,0.0695364238410596,0.08067932632335349,0.15021575016441308,10.0,3.0,0
Charo,24,2,25.0,11,3,Eliminated Week 3,2.246134295,pct,10.0,9.5,19.5,10.0,0.07621951219512195,0.08246765771651904,0.158687169911641,10.0,3.0,0
Charo,24,3,24.0,11,3,Eliminated Week 3,1.79252487,pct,11.0,10.0,21.0,11.0,0.0761904761904762,0.07735681681638869,0.15354729300686487,11.0,3.0,1
Mr. T,24,1,20.0,10,4,Eliminated Week 4,2.376527871,pct,11.0,11.0,22.0,11.5,0.06622516556291391,0.080993214272329,0.1472183798352429,11.0,4.0,0
Mr. T,24,2,22.0,10,4,Eliminated Week 4,2.274719262,pct,9.0,11.5,20.5,11.0,0.06707317073170732,0.08351716543279475,0.15059033616450207,11.0,4.0,0
Mr. T,24,3,24.0,10,4,Eliminated Week 4,2.101160589,pct,9.0,10.0,19.0,10.0,0.0761904761904762,0.0906760611835128,0.166866537373989,10.0,4.0,0
Mr. T,24,4,28.0,10,4,Eliminated Week 4,1.66157744,pct,10.0,10.0,20.0,10.0,0.08588957055214724,0.08477632961481583,0.1706659001669631,10.0,4.0,1
Heather Morris,24,1,28.0,8,6,Eliminated Week 6,2.450002091,pct,8.0,4.0,12.0,5.0,0.09271523178807947,0.08349725107179991,0.1762124828598794,4.0,6.0,0
Heather Morris,24,2,30.0,8,6,Eliminated Week 6,2.293527583,pct,7.0,3.0,10.0,5.0,0.09146341463414634,0.0842077199476798,0.17567113458182615,3.0,6.0,0
Heather Morris,24,3,33.0,8,6,Eliminated Week 6,2.128595836,pct,7.0,2.5,9.5,4.5,0.10476190476190476,0.09186003548256473,0.1966219402444695,2.0,6.0,0
Heather Morris,24,4,35.0,8,6,Eliminated Week 6,1.979432162,pct,7.0,3.0,10.0,5.0,0.10736196319018405,0.10099378420537507,0.20835574739555912,3.0,6.0,0
Heather Morris,24,5,34.0,8,6,Eliminated Week 6,1.847979824,pct,6.0,4.5,10.5,6.0,0.1118421052631579,0.11264670019541927,0.22448880545857716,5.0,6.0,0
Heather Morris,24,6,37.0,8,6,Eliminated Week 6,1.2829598,pct,8.0,1.0,9.0,5.5,0.137546468401487,0.09485421673933593,0.2324006851408229,8.0,6.0,1
Nancy Kerrigan,24,1,28.0,7,7,Eliminated Week 7,2.429614585,pct,9.0,4.0,13.0,7.5,0.09271523178807947,0.08280243504961643,0.1755176668376959,5.0,7.0,0
Nancy Kerrigan,24,2,28.0,7,7,Eliminated Week 7,2.27759417,pct,8.0,6.0,14.0,8.0,0.08536585365853659,0.08362271875141787,0.16898857240995446,6.0,7.0,0
Nancy Kerrigan,24,3,33.0,7,7,Eliminated Week 7,2.107743734,pct,8.0,2.5,10.5,7.0,0.10476190476190476,0.09096015829723415,0.19572206305913892,3.0,7.0,0
Nancy Kerrigan,24,4,33.0,7,7,Eliminated Week 7,1.96716214,pct,8.0,4.0,12.0,8.0,0.10122699386503067,0.10036774812399143,0.2015947419890221,4.0,7.0,0
Nancy Kerrigan,24,5,36.0,7,7,Eliminated Week 7,1.818425872,pct,8.0,3.0,11.0,7.5,0.11842105263157894,0.11084518963383327,0.2292662422654122,3.0,7.0,0
Nancy Kerrigan,24,6,33.5,7,7,Eliminated Week 7,1.715372207,pct,7.0,5.0,12.0,8.0,0.12453531598513011,0.12682415077339992,0.25135946675853005,4.0,7.0,0
Nancy Kerrigan,24,7,36.0,7,7,Eliminated Week 7,1.313479523,pct,7.0,4.0,11.0,6.5,0.1422924901185771,0.11970110661464095,0.26199359673321804,6.0,7.0,1
Bonner Bolton,24,1,22.0,5,8,Eliminated Week 8,2.484844388,pct,2.0,9.0,11.0,4.0,0.0728476821192053,0.08468469333203887,0.15753237545124416,9.0,8.0,0
Bonner Bolton,24,2,28.0,5,8,Eliminated Week 8,2.325209872,pct,3.0,6.0,9.0,4.0,0.08536585365853659,0.08537094699547652,0.17073680065401312,5.0,8.0,0
Bonner Bolton,24,3,24.0,5,8,Eliminated Week 8,2.185141574,pct,1.0,10.0,11.0,8.0,0.0761904761904762,0.09430027961497306,0.17049075580544926,9.0,8.0,0
Bonner Bolton,24,4,32.0,5,8,Eliminated Week 8,2.013396438,pct,3.0,5.5,8.5,3.0,0.09815950920245399,0.1027266957074141,0.20088620490986808,5.0,8.0,0
Bonner Bolton,24,5,30.0,5,8,Eliminated Week 8,1.89557538,pct,1.0,8.0,9.0,4.0,0.09868421052631579,0.11554796689635174,0.21423217742266754,7.0,8.0,0
Bonner Bolton,24,6,31.5,5,8,Eliminated Week 8,1.77275372,pct,2.0,6.0,8.0,2.5,0.1171003717472119,0.1310665896019065,0.24816696134911842,5.0,8.0,0
Bonner Bolton,24,7,31.0,5,8,Eliminated Week 8,1.732958329,pct,1.0,7.0,8.0,4.5,0.1225296442687747,0.1579293975018132,0.2804590417705879,5.0,8.0,0
Bonner Bolton,24,8,29.0,5,8,Eliminated Week 8,1.371802449,pct,5.0,5.0,10.0,5.0,0.166189111747851,0.18676719368186584,0.35295630542971684,5.0,8.0,1
Simone Biles,24,1,32.0,4,9,Eliminated Week 9,2.496975963,pct,1.0,1.0,2.0,1.0,0.10596026490066225,0.08509814325005831,0.19105840815072056,1.0,9.0,0
Simone Biles,24,2,29.0,4,9,Eliminated Week 9,2.3307621,pct,2.0,4.0,6.0,1.0,0.08841463414634146,0.0855747991156669,0.17398943326200836,4.0,9.0,0
Simone Biles,24,3,32.0,4,9,Eliminated Week 9,2.159078308,pct,4.0,4.0,8.0,2.0,0.10158730158730159,0.093175513466764,0.1947628150540656,4.0,9.0,0
Simone Biles,24,4,36.0,4,9,Eliminated Week 9,2.015035896,pct,2.0,2.0,4.0,1.0,0.11042944785276074,0.10281034346794078,0.21323979132070153,2.0,9.0,0
Simone Biles,24,5,38.0,4,9,Eliminated Week 9,1.870444842,pct,5.0,2.0,7.0,1.0,0.125,0.11401609293156566,0.23901609293156567,2.0,9.0,0
Simone Biles,24,6,34.5,4,9,Eliminated Week 9,1.754005684,pct,4.0,4.0,8.0,2.5,0.12825278810408922,0.12968047425349039,0.25793326235757963,3.0,9.0,0
Simone Biles,24,7,39.0,4,9,Eliminated Week 9,1.636583008,pct,3.0,2.5,5.5,1.0,0.1541501976284585,0.1491464417175522,0.3032966393460107,2.0,9.0,0
Simone Biles,24,8,36.0,4,9,Eliminated Week 9,1.509434482,pct,2.0,3.0,5.0,2.5,0.20630372492836677,0.2055054227781021,0.41180914770646887,3.0,9.0,0
Simone Biles,24,9,40.0,4,9,Eliminated Week 9,1.032634549,pct,4.0,1.0,5.0,2.5,0.264026402640264,0.19163780803649486,0.4556642106767589,4.0,9.0,1
David Ross,24,1,28.0,2,10,2nd Place,2.466920045,pct,6.0,4.0,10.0,3.0,0.09271523178807947,0.08407382309104362,0.1767890548791231,3.0,,0
David Ross,24,2,27.0,2,10,2nd Place,2.31654194,pct,4.0,8.0,12.0,7.0,0.08231707317073171,0.08505270064178463,0.16736977381251633,8.0,,0
David Ross,24,3,31.0,2,10,2nd Place,2.146376831,pct,5.0,5.0,10.0,6.0,0.09841269841269841,0.09262737834962806,0.19104007676232648,5.0,,0
David Ross,24,4,31.0,2,10,2nd Place,2.006802193,pct,4.0,7.0,11.0,6.0,0.0950920245398773,0.1023902468160035,0.1974822713558808,7.0,,0
David Ross,24,5,29.0,2,10,2nd Place,1.895002556,pct,2.0,9.0,11.0,7.5,0.09539473684210527,0.11551304945160765,0.21090778629371293,8.0,,0
David Ross,24,6,31.0,2,10,2nd Place,1.762815412,pct,3.0,7.0,10.0,7.0,0.11524163568773234,0.13033181176938652,0.24557344745711884,6.0,,0
David Ross,24,7,32.0,2,10,2nd Place,1.707886076,pct,2.0,6.0,8.0,4.5,0.12648221343873517,0.15564449212120438,0.2821267055599396,4.0,,0
David Ross,24,8,32.5,2,10,2nd Place,1.524554379,pct,1.0,4.0,5.0,2.5,0.18624641833810887,0.20756395586608964,0.3938103742041985,4.0,,0
David Ross,24,9,35.0,2,10,2nd Place,1.507409668,pct,1.0,4.0,5.0,2.5,0.23102310231023102,0.2797472589584454,0.5107703612686764,3.0,,0
David Ross,24,10,36.3333,2,10,2nd Place,1.271033664,pct,2.0,3.0,5.0,2.5,0.3150292500591764,0.3327685586232239,0.6477978086824003,3.0,,0
Rashad Jennings,24,1,31.0,1,10,1st Place,2.476414016,pct,4.0,2.0,6.0,2.0,0.10264900662251655,0.0843973821945919,0.18704638881710844,2.0,,0
Rashad Jennings,24,2,32.0,1,10,1st Place,2.313532452,pct,5.0,1.5,6.5,2.0,0.0975609756097561,0.08494220616830706,0.18250318177806316,1.0,,0
Rashad Jennings,24,3,28.0,1,10,1st Place,2.160595957,pct,3.0,6.0,9.0,3.0,0.08888888888888889,0.09324100795314431,0.1821298968420332,6.0,,0
Rashad Jennings,24,4,39.0,1,10,1st Place,1.996126613,pct,5.0,1.0,6.0,2.0,0.1196319018404908,0.10184556170706911,0.22147746354755993,1.0,,0
Rashad Jennings,24,5,32.0,1,10,1st Place,1.878475517,pct,3.0,6.5,9.5,5.0,0.10526315789473684,0.11450561615435376,0.2197687740490906,6.0,,0
Rashad Jennings,24,6,35.0,1,10,1st Place,1.740340112,pct,5.0,3.0,8.0,2.5,0.13011152416356878,0.12867012527111774,0.2587816494346865,2.0,,0
Rashad Jennings,24,7,39.0,1,10,1st Place,1.62085471,pct,4.0,2.5,6.5,3.0,0.1541501976284585,0.14771307740330333,0.3018632750317618,3.0,,0
Rashad Jennings,24,8,37.5,1,10,1st Place,1.482895374,pct,3.0,2.0,5.0,2.5,0.2148997134670487,0.20189219499330466,0.41679190846035336,2.0,,0
Rashad Jennings,24,9,38.5,1,10,1st Place,1.425589226,pct,2.0,2.0,4.0,1.0,0.25412541254125415,0.26456290339660454,0.5186883159378587,1.0,,0
Rashad Jennings,24,10,39.6666,1,10,1st Place,1.284769942,pct,1.0,1.0,2.0,1.0,0.3439307536171316,0.3363648452994735,0.6802955989166051,1.0,,0
Chris Kattan,24,1,17.0,12,2,Eliminated Week 2,2.479491715,pct,3.0,12.0,15.0,9.0,0.056291390728476824,0.08450227165859295,0.14079366238706978,12.0,2.0,0
Chris Kattan,24,2,22.0,12,2,Eliminated Week 2,1.993859215,pct,12.0,11.5,23.5,12.0,0.06707317073170732,0.07320528413798488,0.1402784548696922,12.0,2.0,1
Erika Jayne,24,1,24.0,9,5,Eliminated Week 5,2.383115676,pct,10.0,7.5,17.5,10.0,0.07947019867549669,0.0812177298391188,0.1606879285146155,8.0,5.0,0
Erika Jayne,24,2,28.0,9,5,Eliminated Week 5,2.236217805,pct,11.0,6.0,17.0,9.0,0.08536585365853659,0.08210357009055218,0.16746942374908877,7.0,5.0,0
Erika Jayne,24,3,26.0,9,5,Eliminated Week 5,2.091759196,pct,10.0,7.5,17.5,9.0,0.08253968253968254,0.09027034193894808,0.17281002447863061,8.0,5.0,0
Erika Jayne,24,4,30.0,9,5,Eliminated Week 5,1.947356008,pct,9.0,8.5,17.5,9.0,0.09202453987730061,0.09935720769752383,0.19138174757482446,9.0,5.0,0
Erika Jayne,24,5,32.0,9,5,Eliminated Week 5,1.493578379,pct,9.0,6.5,15.5,9.0,0.10526315789473684,0.09104356751763609,0.19630672541237293,9.0,5.0,1
Normani,24,1,27.0,3,10,3rd Place,2.458527493,pct,7.0,6.0,13.0,7.5,0.08940397350993377,0.08378780087740904,0.17319177438734282,6.0,,0
Normani,24,2,32.0,3,10,3rd Place,2.295805144,pct,6.0,1.5,7.5,3.0,0.0975609756097561,0.0842913414485823,0.1818523170583384,2.0,,0
Normani,24,3,34.0,3,10,3rd Place,2.130519994,pct,6.0,1.0,7.0,1.0,0.10793650793650794,0.09194307295692446,0.19987958089343238,1.0,,0
Normani,24,4,32.0,3,10,3rd Place,1.992619718,pct,6.0,5.5,11.5,7.0,0.09815950920245399,0.10166663433402742,0.19982614353648143,6.0,,0
Normani,24,5,39.0,3,10,3rd Place,1.833233609,pct,7.0,1.0,8.0,2.0,0.12828947368421054,0.11174782000281702,0.24003729368702756,1.0,,0
Normani,24,6,36.0,3,10,3rd Place,1.718782198,pct,6.0,2.0,8.0,2.5,0.13382899628252787,0.12707626469418934,0.2609052609767172,1.0,,0
Normani,24,7,42.0,3,10,3rd Place,1.587245305,pct,5.0,1.0,6.0,2.0,0.16600790513833993,0.1446501571973066,0.3106580623356465,1.0,,0
Normani,24,8,39.5,3,10,3rd Place,1.456299456,pct,4.0,1.0,5.0,2.5,0.22636103151862463,0.19827123268063784,0.4246322641992625,1.0,,0
Normani,24,9,38.0,3,10,3rd Place,1.422836398,pct,3.0,3.0,6.0,4.0,0.2508250825082508,0.26405202960845525,0.5148771121167061,2.0,,0
Normani,24,10,39.333200000000005,3,10,3rd Place,1.26376898,pct,3.0,2.0,5.0,2.5,0.34103999632369203,0.33086659607730257,0.6719065924009946,2.0,,0
Nick Viall,24,1,24.0,6,7,Eliminated Week 7,2.472556877,pct,5.0,7.5,12.5,6.0,0.07947019867549669,0.0842659290400477,0.1637361277155444,7.0,7.0,0
Nick Viall,24,2,25.0,6,7,Eliminated Week 7,2.332643885,pct,1.0,9.5,10.5,6.0,0.07621951219512195,0.08564388955323403,0.16186340174835598,9.0,7.0,0
Nick Viall,24,3,26.0,6,7,Eliminated Week 7,2.168667424,pct,2.0,7.5,9.5,4.5,0.08253968253968254,0.09358933393991768,0.17612901647960022,7.0,7.0,0
Nick Viall,24,4,30.0,6,7,Eliminated Week 7,2.020035835,pct,1.0,8.5,9.5,4.0,0.09202453987730061,0.10306544832583893,0.19508998820313955,8.0,7.0,0
Nick Viall,24,5,34.0,6,7,Eliminated Week 7,1.872379073,pct,4.0,4.5,8.5,3.0,0.1118421052631579,0.11413399721641553,0.22597610247957342,4.0,7.0,0
Nick Viall,24,6,30.5,6,7,Eliminated Week 7,1.778566714,pct,1.0,8.0,9.0,5.5,0.11338289962825279,0.13149636689717364,0.24487926652542644,7.0,7.0,0
Nick Viall,24,7,34.0,6,7,Eliminated Week 7,1.373987035,pct,6.0,5.0,11.0,6.5,0.13438735177865613,0.1252153274441793,0.2596026792228354,7.0,7.0,1
Sasha Pieterse,25,1,18.0,10,5,Eliminated Week 5,2.479584669,pct,6.0,8.0,14.0,7.0,0.07531380753138076,0.07573643612920221,0.15105024366058295,7.0,5.0,0
Sasha Pieterse,25,2,22.5,10,5,Eliminated Week 5,2.336717964,pct,6.0,4.5,10.5,5.0,0.08226691042047532,0.07677451649832658,0.1590414269188019,5.0,5.0,0
Sasha Pieterse,25,3,19.0,10,5,Eliminated Week 5,2.150584316,pct,5.0,11.0,16.0,7.5,0.0778688524590164,0.08874256283548425,0.16661141529450063,11.0,5.0,0
Sasha Pieterse,25,4,24.0,10,5,Eliminated Week 5,2.021712034,pct,3.0,6.5,9.5,5.0,0.08856088560885608,0.08986380126705992,0.178424686875916,5.0,5.0,0
Sasha Pieterse,25,5,24.0,10,5,Eliminated Week 5,1.527265226,pct,10.0,8.5,18.5,9.0,0.09195402298850575,0.0799882278362487,0.17194225082475445,10.0,5.0,1
Frankie Muniz,25,1,19.0,3,10,3rd Place,2.475632302,pct,7.0,5.5,12.5,6.0,0.0794979079497908,0.07561571502836746,0.15511362297815826,6.0,,0
Frankie Muniz,25,2,24.0,3,10,3rd Place,2.32497641,pct,10.0,1.5,11.5,6.0,0.08775137111517367,0.07638873946182625,0.16414011057699993,3.0,,0
Frankie Muniz,25,3,21.0,3,10,3rd Place,2.143774561,pct,7.0,8.0,15.0,6.0,0.0860655737704918,0.08846156240853713,0.17452713617902893,6.0,,0
Frankie Muniz,25,4,24.0,3,10,3rd Place,2.015709105,pct,6.0,6.5,12.5,7.0,0.08856088560885608,0.08959697492898398,0.17815786053784005,7.0,,0
Frankie Muniz,25,5,29.0,3,10,3rd Place,1.854539544,pct,7.0,2.0,9.0,5.0,0.1111111111111111,0.09712872987052792,0.20823984098163903,3.0,,0
Frankie Muniz,25,6,31.0,3,10,3rd Place,1.742506925,pct,4.0,6.5,10.5,4.5,0.10130718954248366,0.1084104114151633,0.20971760095764697,7.0,,0
Frankie Muniz,25,7,30.0,3,10,3rd Place,1.622645528,pct,6.0,1.0,7.0,2.5,0.13953488372093023,0.12120625056834518,0.2607411342892754,2.0,,0
Frankie Muniz,25,8,26.5,3,10,3rd Place,1.507853452,pct,4.0,3.0,7.0,3.0,0.16932907348242812,0.15770578890995346,0.32703486239238155,3.0,,0
Frankie Muniz,25,9,25.5,3,10,3rd Place,1.458825672,pct,3.0,4.0,7.0,3.5,0.18888888888888888,0.19248540466641248,0.3813742935553014,3.0,,0
Frankie Muniz,25,10,38.8887,3,10,3rd Place,1.270690691,pct,4.0,3.0,7.0,3.5,0.24866694332774683,0.21553035250254518,0.464197295830292,3.0,,0
Jordan Fisher,25,1,22.0,1,10,1st Place,2.491729571,pct,3.0,1.5,4.5,2.0,0.09205020920502092,0.07610739002568254,0.16815759923070345,2.0,,0
Jordan Fisher,25,2,24.0,1,10,1st Place,2.338513212,pct,5.0,1.5,6.5,2.0,0.08775137111517367,0.07683350063732752,0.1645848717525012,2.0,,0
Jordan Fisher,25,3,25.0,1,10,1st Place,2.151773006,pct,4.0,2.0,6.0,2.0,0.10245901639344263,0.08879161341035922,0.19125062980380186,2.0,,0
Jordan Fisher,25,4,29.0,1,10,1st Place,2.011487474,pct,7.0,1.0,8.0,3.0,0.1070110701107011,0.08940932614279347,0.19642039625349456,2.0,,0
Jordan Fisher,25,5,30.0,1,10,1st Place,1.870244346,pct,5.0,1.0,6.0,2.0,0.11494252873563218,0.097951245344012,0.2128937740796442,2.0,,0
Jordan Fisher,25,6,39.0,1,10,1st Place,1.726906674,pct,5.0,2.0,7.0,2.0,0.12745098039215685,0.10743983872771772,0.23489081911987458,2.0,,0
Jordan Fisher,25,7,27.0,1,10,1st Place,1.666071327,pct,3.0,4.5,7.5,4.5,0.12558139534883722,0.12445001402986478,0.250031409378702,5.0,,0
Jordan Fisher,25,8,30.0,1,10,1st Place,1.494554778,pct,5.0,1.0,6.0,2.0,0.19169329073482427,0.15631488592011417,0.34800817665493844,2.0,,0
Jordan Fisher,25,9,29.0,1,10,1st Place,1.407540205,pct,4.0,1.0,5.0,2.0,0.21481481481481482,0.18571852082383028,0.4005333356386451,2.0,,0
Jordan Fisher,25,10,40.0,1,10,1st Place,1.288830198,pct,2.0,1.5,3.5,2.0,0.2557729554628947,0.21860711568781385,0.47438007115070857,2.0,,0
Derek Fisher,25,1,18.0,11,4,Eliminated Week 4,2.435507078,pct,11.0,8.0,19.0,9.0,0.07531380753138076,0.07439013015415885,0.1497039376855396,8.0,4.0,0
