contestant_id,season_idx,season,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,implied_audience_score,audience_lower_95,audience_upper_95,implied_total_score
204,16,19,8,7,196,week1_score_sum,-0.806755508,0,1246,58.04591851,0.698073618,291.2914548,56.50086686
205,16,19,2,12,266,week1_score_sum,0.085825054,0,1247,52.99468202,0.490906243,275.6891507,53.15904922
206,16,19,11,4,24,week1_score_sum,0.755260475,0,1248,58.40075476,0.409561597,309.022672,59.84718609
207,16,19,11,2,247,week1_score_sum,1.201550756,0,1249,60.24603824,0.309978722,311.4007588,62.54717899
195,16,19,7,8,16,week2_score_sum,0.278207442,1,1250,49.88235296,0.61004084,252.4790152,50.41515982
196,16,19,6,9,137,week2_score_sum,-0.055641488,1,1251,51.08941507,0.584708665,258.6385774,50.9828537
197,16,19,9,6,163,week2_score_sum,1.613603164,1,1252,46.81512366,0.287334664,251.1617371,49.90540343
198,16,19,11,3,122,week2_score_sum,1.279754233,1,1253,50.00432886,0.426646008,258.4050183,52.4552404
199,16,19,11,1,9,week2_score_sum,0.612056372,1,1254,53.57315077,0.542740733,269.5963431,54.74532586
201,16,19,3,11,232,week2_score_sum,-0.723339349,1,1255,51.0515664,0.988573563,253.2113005,49.66626858
202,16,19,10,5,273,week2_score_sum,-0.723339349,1,1256,57.05914618,0.820831313,279.305594,55.67384835
203,16,19,4,10,25,week2_score_sum,-0.723339349,1,1257,50.36979856,0.896326747,252.9262776,48.98450073
204,16,19,8,7,196,week2_score_sum,-2.058735071,1,1258,55.68050524,2.354987817,277.3806892,51.7377345
205,16,19,2,12,266,week2_score_sum,-0.723339349,1,1259,2.821204382,0.009235848,11.41871006,1.435906554
206,16,19,11,4,24,week2_score_sum,0.945905303,1,1260,53.2549376,0.528638213,264.0020589,55.06648092
207,16,19,11,2,247,week2_score_sum,0.278207442,1,1261,53.00584774,0.629752879,276.7749295,53.53865459
195,16,19,7,8,16,week3_score_sum,-0.719667386,2,1262,46.64268137,0.581005231,227.4228784,45.26441588
196,16,19,6,9,137,week3_score_sum,-0.021166688,2,1263,43.82160703,0.440283028,219.5697075,43.78106981
197,16,19,9,6,163,week3_score_sum,-0.254000254,2,1264,45.5153595,0.508659863,227.2228455,45.02891285
198,16,19,11,3,122,week3_score_sum,1.841501842,2,1265,46.67896774,0.259957215,234.5339388,50.20570592
199,16,19,11,1,9,week3_score_sum,-0.021166688,2,1266,48.58464765,0.45251946,234.5636629,48.54411043
201,16,19,3,11,232,week3_score_sum,-1.418168085,2,1267,3.19980371,0.00961123,12.37274031,0.483809937
202,16,19,10,5,273,week3_score_sum,0.444500445,2,1268,47.36658332,0.445325206,238.0406126,48.21786495
203,16,19,4,10,25,week3_score_sum,-0.719667386,2,1269,46.12307665,0.683691435,220.4732816,44.74481116
204,16,19,8,7,196,week3_score_sum,-0.952500953,2,1270,47.02538526,0.774654006,224.5316896,45.20121034
206,16,19,11,4,24,week3_score_sum,1.841501842,2,1271,47.2271871,0.331112593,242.886694,50.75392529
207,16,19,11,2,247,week3_score_sum,-0.021166688,2,1272,48.27275894,0.45118766,250.280631,48.23222171
195,16,19,7,8,16,week4_score_sum,-0.545905894,3,1273,44.10517038,0.824843453,213.3556651,43.05968288
196,16,19,6,9,137,week4_score_sum,-1.45574905,3,1274,45.76899458,1.895476342,216.2568345,42.98102791
197,16,19,9,6,163,week4_score_sum,1.273780419,3,1275,40.57690779,0.353491035,198.1305361,43.01637863
198,16,19,11,3,122,week4_score_sum,0.727874525,3,1276,44.97235834,0.468096078,227.9130107,46.36634167
199,16,19,11,1,9,week4_score_sum,1.45574905,3,1277,43.98481213,0.419304236,221.4154255,46.7727788
202,16,19,10,5,273,week4_score_sum,-0.727874525,3,1278,46.74840909,1.044922563,216.4079324,45.35442575
203,16,19,4,10,25,week4_score_sum,-0.545905894,3,1279,2.988070423,0.010928504,11.74842852,1.942582921
204,16,19,8,7,196,week4_score_sum,-1.273780419,3,1280,46.75192719,1.491613027,223.5350565,44.31245636
206,16,19,11,4,24,week4_score_sum,0.181968631,3,1281,46.37236911,0.58900171,235.9611035,46.72086495
207,16,19,11,2,247,week4_score_sum,0.909843157,3,1282,44.13531858,0.396718239,219.7150389,45.87779775
195,16,19,7,8,16,week5_score_sum,-0.245255736,4,1283,35.76392561,0.180360321,179.4105841,35.29422596
196,16,19,6,9,137,week5_score_sum,-0.981022943,4,1284,34.97602486,0.227852939,174.612162,33.09722627
197,16,19,9,6,163,week5_score_sum,0.858395075,4,1285,35.46048609,0.209291758,175.9300923,37.10443486
198,16,19,11,3,122,week5_score_sum,0.674453273,4,1286,38.10449038,0.234178794,189.0022488,39.39616441
199,16,19,11,1,9,week5_score_sum,0.858395075,4,1287,37.97999961,0.20329646,191.2410804,39.62394838
202,16,19,10,5,273,week5_score_sum,-1.164964745,4,1288,36.56583756,0.222772706,179.7804909,34.33476423
204,16,19,8,7,196,week5_score_sum,-1.716790151,4,1289,36.4012515,0.199676606,185.1131146,33.11335396
206,16,19,11,4,24,week5_score_sum,0.490511472,4,1290,38.40334035,0.16074177,198.5474218,39.34273965
207,16,19,11,2,247,week5_score_sum,1.226278679,4,1291,38.32064325,0.206702996,195.3958741,40.66914149
195,16,19,7,8,16,week6_score_sum,-1.313724739,5,1292,40.84477695,1.765776602,179.7556441,38.32880706
196,16,19,6,9,137,week6_score_sum,-0.160210334,5,1293,2.870219853,0.009343965,11.52943152,2.563394256
197,16,19,9,6,163,week6_score_sum,-0.160210334,5,1294,39.10794325,0.596257292,188.3273419,38.80111765
198,16,19,11,3,122,week6_score_sum,0.128168267,5,1295,40.78816159,0.604077925,192.4194784,41.03362207
199,16,19,11,1,9,week6_score_sum,1.858439875,5,1296,37.75345797,0.301053293,183.2722479,41.3126349
202,16,19,10,5,273,week6_score_sum,-1.313724739,5,1297,43.4634908,1.887725961,199.1184958,40.9475209
204,16,19,8,7,196,week6_score_sum,-0.736967537,5,1298,40.42801924,1.280564486,186.007687,39.01662149
206,16,19,11,4,24,week6_score_sum,0.993304071,5,1299,39.12584445,0.466256504,190.3858997,41.02816315
207,16,19,11,2,247,week6_score_sum,0.70492547,5,1300,39.72843012,0.493728829,193.1291433,41.07846275
195,16,19,7,8,16,week7_score_sum,-0.937703517,6,1301,3.402745894,0.014504063,13.36167975,1.606910168
197,16,19,9,6,163,week7_score_sum,0.896027805,6,1302,33.97699926,0.311712376,163.9884987,35.69302006
198,16,19,11,3,122,week7_score_sum,0.395919263,6,1303,36.24934826,0.355578089,164.1624391,37.00759001
199,16,19,11,1,9,week7_score_sum,0.56262211,6,1304,35.19592086,0.358247212,167.6551287,36.27342229
202,16,19,10,5,273,week7_score_sum,-0.771000669,6,1305,38.35270582,0.692140058,176.9464658,36.87612978
204,16,19,8,7,196,week7_score_sum,-1.437812059,6,1306,39.45937227,1.173234035,181.6098288,36.70575749
206,16,19,11,4,24,week7_score_sum,1.729542042,6,1307,35.26722724,0.246593101,171.249579,38.57954646
207,16,19,11,2,247,week7_score_sum,-0.437594974,6,1308,38.02719405,0.640279477,181.2199859,37.18913738
197,16,19,9,6,163,week8_score_sum,-0.544331054,7,1309,33.49279023,0.348072119,156.4907321,32.45031877
198,16,19,11,3,122,week8_score_sum,1.202064411,7,1310,32.95732055,0.215165189,158.9291018,35.25944502
199,16,19,11,1,9,week8_score_sum,0.884537963,7,1311,33.4411345,0.279742831,163.6970436,35.13515062
202,16,19,10,5,273,week8_score_sum,-1.020620726,7,1312,35.8987927,0.714584005,168.5773741,33.94415871
204,16,19,8,7,196,week8_score_sum,-1.655673622,7,1313,3.901613404,0.013233829,14.74693876,0.730762716
206,16,19,11,4,24,week8_score_sum,0.725774739,7,1314,34.11264418,0.284550393,168.8265364,35.50260612
207,16,19,11,2,247,week8_score_sum,0.40824829,7,1315,34.76457036,0.328320443,170.9349467,35.54642395
197,16,19,9,6,163,week9_score_sum,-0.194716953,8,1316,3.836335635,0.010405181,16.20779558,3.46342495
198,16,19,11,3,122,week9_score_sum,0.827547052,8,1317,34.98432628,0.369346771,170.536741,36.5691967
199,16,19,11,1,9,week9_score_sum,0.827547052,8,1318,35.08222529,0.4373212,164.9256993,36.6670957
202,16,19,10,5,273,week9_score_sum,-2.093207249,8,1319,40.06076465,2.966609739,175.6209081,36.05197478
206,16,19,11,4,24,week9_score_sum,0.389433907,8,1320,35.28153372,0.543628792,164.3709521,36.02735509
207,16,19,11,2,247,week9_score_sum,0.243396192,8,1321,35.63195148,0.473974868,172.3078072,36.09808984
198,16,19,11,3,122,week10_score_sum,0.883883476,9,1322,32.12040013,0.248632566,161.2247949,33.81316281
199,16,19,11,1,9,week10_score_sum,0.353553391,9,1323,33.85149452,0.211648035,164.2019005,34.52859959
202,16,19,10,5,273,week10_score_sum,-1.944543648,9,1324,5.104587212,0.021466029,20.1221292,1.380509301
206,16,19,11,4,24,week10_score_sum,0.530330086,9,1325,33.19213078,0.273978671,166.8058378,34.20778839
207,16,19,11,2,247,week10_score_sum,0.176776695,9,1326,32.49572984,0.262747161,157.4367337,32.83428238
198,16,19,11,3,122,week11_score_sum,-0.115632636,10,1327,28.17612508,0.131545696,145.6288527,27.95467212
199,16,19,11,1,9,week11_score_sum,1.270296216,10,1328,28.3213157,0.090213421,147.607556,30.7541138
206,16,19,11,4,24,week11_score_sum,-1.501007227,10,1329,27.75512986,0.105978452,148.088397,24.88048734
207,16,19,11,2,247,week11_score_sum,0.346343648,10,1330,29.09944691,0.10632006,156.5010928,29.7627443
208,17,20,5,9,264,week1_score_sum,-0.488812902,0,1331,52.47432214,0.203415719,275.5930826,51.53817584
209,17,20,7,7,292,week1_score_sum,-0.488812902,0,1332,53.36666335,0.230653454,268.5268125,52.43051706
210,17,20,10,2,238,week1_score_sum,1.466438706,0,1333,55.38122488,0.247013404,297.019688,58.18966376
211,17,20,10,1,244,week1_score_sum,1.792313974,0,1334,57.99703229,0.288937894,325.5196444,61.4295687
212,17,20,9,4,209,week1_score_sum,1.140563438,0,1335,54.75433303,0.296212491,291.9192206,56.93867439
213,17,20,4,10,195,week1_score_sum,-0.162937634,0,1336,51.48740501,0.253191489,263.3006722,51.17535625
214,17,20,8,6,240,week1_score_sum,0.488812902,0,1337,54.76487229,0.238440575,300.1835984,55.70101858
215,17,20,3,11,46,week1_score_sum,-1.466438706,0,1338,52.09725702,0.227868461,275.6418858,49.28881814
216,17,20,10,3,220,week1_score_sum,-0.162937634,0,1339,60.05233401,0.268491171,324.5570661,59.74028525
217,17,20,2,12,234,week1_score_sum,-1.466438706,0,1340,49.20177813,0.236868889,266.6203373,46.39333925
218,17,20,6,8,225,week1_score_sum,-0.488812902,0,1341,54.86031323,0.271742781,296.7782045,53.92416693
219,17,20,8,5,53,week1_score_sum,-0.162937634,0,1342,57.62789531,0.300914715,295.8625899,57.31584654
208,17,20,5,9,264,week2_score_sum,-0.271377541,1,1343,55.56231507,1.775163046,271.5313013,55.04258845
209,17,20,7,7,292,week2_score_sum,0.912815366,1,1344,52.01667378,0.645276602,264.4641271,53.76484515
210,17,20,10,2,238,week2_score_sum,0.912815366,1,1345,57.15410182,0.747647128,291.9223771,58.9022732
211,17,20,10,1,244,week2_score_sum,0.912815366,1,1346,58.88266078,0.69612965,307.7624713,60.63083215
212,17,20,9,4,209,week2_score_sum,1.50491182,1,1347,50.79675902,0.58290884,254.0325387,53.67887939
213,17,20,4,10,195,week2_score_sum,-0.271377541,1,1348,53.26672624,1.753943877,272.7978007,52.74699962
214,17,20,8,6,240,week2_score_sum,-0.271377541,1,1349,55.48404173,1.949146353,286.0371019,54.96431511
215,17,20,3,11,46,week2_score_sum,-0.863473995,1,1350,54.71751615,2.625595682,261.0547214,53.06384052
216,17,20,10,3,220,week2_score_sum,-0.567425768,1,1351,65.53599114,2.180669484,308.1215137,64.44929002
217,17,20,2,12,234,week2_score_sum,0.616767139,1,1352,2.593993321,0.007191437,10.79416543,3.775190195
218,17,20,6,8,225,week2_score_sum,-0.271377541,1,1353,54.55157183,1.680680334,276.9666649,54.03184521
219,17,20,8,5,53,week2_score_sum,-2.34371513,1,1354,64.52891228,5.529152914,291.5391362,60.04036416
208,17,20,5,9,264,week3_score_sum,-0.785553319,2,1355,48.02470766,0.642556973,229.215523,46.52026122
209,17,20,7,7,292,week3_score_sum,0.806225775,2,1356,44.25189699,0.351130291,223.080563,45.79593412
210,17,20,10,2,238,week3_score_sum,1.261019802,2,1357,48.59336307,0.385035311,244.7962714,51.00839551
211,17,20,10,1,244,week3_score_sum,1.033622788,2,1358,49.46107721,0.399125787,252.4520102,51.440612
212,17,20,9,4,209,week3_score_sum,1.261019802,2,1359,44.91082079,0.317000723,235.4364264,47.32585323
213,17,20,4,10,195,week3_score_sum,-1.012950332,2,1360,47.34706964,0.741479542,234.4462846,45.40712555
214,17,20,8,6,240,week3_score_sum,0.124034735,2,1361,47.51049261,0.391333612,235.5674909,47.74803678
215,17,20,3,11,46,week3_score_sum,-1.467744359,2,1362,3.263538138,0.013435347,12.20571426,0.452598742
216,17,20,10,3,220,week3_score_sum,0.351431748,2,1363,51.51937872,0.363960123,254.7841069,52.19242055
218,17,20,6,8,225,week3_score_sum,-1.467744359,2,1364,48.64128946,1.012517165,240.7601873,45.83035006
219,17,20,8,5,53,week3_score_sum,-0.103362279,2,1365,49.40920985,0.574731633,249.3041625,49.21125638
208,17,20,5,9,264,week4_score_sum,-1.255338793,3,1366,45.91171514,1.429717902,211.5658516,43.50756264
209,17,20,7,7,292,week4_score_sum,1.813267146,3,1367,40.89514628,0.328433748,202.5665925,44.367811
210,17,20,10,2,238,week4_score_sum,0.418446264,3,1368,46.747591,0.536569981,234.3687715,47.54897517
211,17,20,10,1,244,week4_score_sum,0.697410441,3,1369,46.79141935,0.480896458,222.9267337,48.12705963
212,17,20,9,4,209,week4_score_sum,0.976374617,3,1370,43.58085985,0.355032789,209.3690395,45.45075623
213,17,20,4,10,195,week4_score_sum,-0.697410441,3,1371,3.112741666,0.009842818,12.35957039,1.777101388
214,17,20,8,6,240,week4_score_sum,0.418446264,3,1372,44.46951059,0.490469916,221.0982081,45.27089476
216,17,20,10,3,220,week4_score_sum,-0.139482088,3,1373,50.03118564,0.980079334,247.572714,49.76405758
218,17,20,6,8,225,week4_score_sum,-0.697410441,3,1374,45.76508692,1.017722936,216.6160383,44.42944664
219,17,20,8,5,53,week4_score_sum,-1.53430297,3,1375,49.7917343,1.769021968,235.7849078,46.85332569
208,17,20,5,9,264,week5_score_sum,-0.630947263,4,1376,3.294152108,0.012702448,12.91696522,2.085798278
209,17,20,7,7,292,week5_score_sum,0.468122163,4,1377,39.21352568,0.423089442,184.7511134,40.11004627
210,17,20,10,2,238,week5_score_sum,1.200835114,4,1378,42.89709147,0.411362456,210.2096931,45.19686167
211,17,20,10,1,244,week5_score_sum,1.384013352,4,1379,42.84379484,0.401932084,212.5345248,45.49437744
212,17,20,9,4,209,week5_score_sum,1.200835114,4,1380,40.57198681,0.301408002,208.5631607,42.87175701
214,17,20,8,6,240,week5_score_sum,-1.363660214,4,1381,45.26360798,1.698527314,214.946621,42.65200454
216,17,20,10,3,220,week5_score_sum,-0.630947263,4,1382,47.07457075,1.270216059,228.9924972,45.86621692
218,17,20,6,8,225,week5_score_sum,-0.814125501,4,1383,43.92639814,1.164164641,205.9445377,42.36723191
219,17,20,8,5,53,week5_score_sum,-0.814125501,4,1384,44.08375875,1.23007322,207.7936041,42.52459252
209,17,20,7,7,292,week6_score_sum,0.774596669,5,1385,35.99364989,0.283346056,173.5596684,37.47711278
210,17,20,10,2,238,week6_score_sum,1.807392228,5,1386,39.08628764,0.288339927,198.5670577,42.54770106
211,17,20,10,1,244,week6_score_sum,0.086066297,5,1387,41.38347705,0.439440585,197.0990575,41.54830626
212,17,20,9,4,209,week6_score_sum,0.774596669,5,1388,37.56682813,0.311939737,183.5102711,39.05029102
214,17,20,8,6,240,week6_score_sum,-1.290994449,5,1389,41.43580159,1.351610322,190.4909212,38.96336343
216,17,20,10,3,220,week6_score_sum,-0.946729262,5,1390,44.81040384,0.946637577,216.8229499,42.99728252
218,17,20,6,8,225,week6_score_sum,-0.946729262,5,1391,3.445164048,0.011535889,13.38636633,1.632042735
219,17,20,8,5,53,week6_score_sum,-0.25819889,5,1392,41.15842332,0.559956864,204.0899409,40.66393569
209,17,20,7,7,292,week7_score_sum,0.759392729,6,1393,3.548160245,0.013629234,14.27776972,5.002505428
210,17,20,10,2,238,week7_score_sum,0.199840192,6,1394,42.38961948,1.381739164,201.4663468,42.7723419
211,17,20,10,1,244,week7_score_sum,0.199840192,6,1395,42.85993931,1.533248837,202.4478573,43.24266173
212,17,20,9,4,209,week7_score_sum,1.318945266,6,1396,37.37265455,0.573921826,181.1009094,39.8986225
214,17,20,8,6,240,week7_score_sum,-1.478817419,6,1397,44.82863849,3.252923381,204.4850207,41.99649261
216,17,20,10,3,220,week7_score_sum,0.47961646,6,1398,43.05201044,1.196840083,201.8021237,43.97054424
219,17,20,8,5,53,week7_score_sum,-1.478817419,6,1399,45.0388843,3.897812352,201.9803142,42.20673842
210,17,20,10,2,238,week8_score_sum,0.98550648,7,1400,42.15166732,0.853344827,191.157088,44.03905252
211,17,20,10,1,244,week8_score_sum,1.248308208,7,1401,41.78920963,0.8567843,192.6619823,44.17989756
212,17,20,9,4,209,week8_score_sum,0.722704752,7,1402,40.29911548,0.958423901,185.8589144,41.68319796
214,17,20,8,6,240,week8_score_sum,-1.116907344,7,1403,6.599634456,0.028254067,25.74570809,4.460597889
216,17,20,10,3,220,week8_score_sum,-0.98550648,7,1404,47.2934001,4.013519411,200.896027,45.40601489
219,17,20,8,5,53,week8_score_sum,-0.854105616,7,1405,6.452139637,0.034606556,25.09805168,4.816405792
210,17,20,10,2,238,week9_score_sum,0.904534034,8,1406,40.37314738,0.839305557,191.9578417,42.10545883
211,17,20,10,1,244,week9_score_sum,-0.301511345,8,1407,42.85285397,2.467601174,187.6745863,42.27541682
212,17,20,9,4,209,week9_score_sum,0.904534034,8,1408,6.066337506,0.022443803,27.43603254,7.79864895
216,17,20,10,3,220,week9_score_sum,-1.507556723,8,1409,47.42352335,4.538412962,207.7082772,44.53633761
210,17,20,10,2,238,week10_score_sum,0.707106781,9,1410,31.03891528,0.137698227,160.3923917,32.39312543
211,17,20,10,1,244,week10_score_sum,0.707106781,9,1411,31.19794405,0.145373034,166.5068397,32.5521542
216,17,20,10,3,220,week10_score_sum,-1.414213562,9,1412,31.09420954,0.129899721,161.2329947,28.38578924
220,18,21,4,10,94,week1_score_sum,-0.984027367,0,1413,52.73431479,0.2394286,276.8579101,50.84976229
221,18,21,9,6,6,week1_score_sum,0.64409064,0,1414,55.09803129,0.253078528,291.2980013,56.33155656
222,18,21,11,4,41,week1_score_sum,0.876678927,0,1415,58.62118954,0.311317482,311.8081001,60.30015449
223,18,21,2,12,281,week1_score_sum,-0.984027367,0,1416,51.2082464,0.196695474,272.1011469,49.32369391
224,18,21,11,3,5,week1_score_sum,0.64409064,0,1417,60.34582257,0.311553383,316.8255888,61.57934784
225,18,21,2,13,44,week1_score_sum,-1.449203941,0,1418,52.00369035,0.205594208,279.4448401,49.2282585
226,18,21,8,7,14,week1_score_sum,0.411502354,0,1419,53.39853734,0.275630879,281.0619717,54.18662293
227,18,21,9,5,265,week1_score_sum,0.876678927,0,1420,52.93566346,0.265532616,273.3928602,54.61462841
228,18,21,11,2,212,week1_score_sum,1.109267214,0,1421,60.73172789,0.234544133,324.4050293,62.85613252
229,18,21,7,8,101,week1_score_sum,0.411502354,0,1422,54.37586083,0.257337003,287.1312196,55.16394642
230,18,21,11,1,30,week1_score_sum,1.109267214,0,1423,57.07002806,0.295562195,301.1733367,59.19443269
231,18,21,2,11,153,week1_score_sum,-1.681792227,0,1424,53.98824246,0.238362557,287.9498913,50.76737093
232,18,21,6,9,226,week1_score_sum,-0.984027367,0,1425,53.66112309,0.288526529,274.3876762,51.7765706
220,18,21,4,10,94,week2_score_sum,-1.482436299,1,1426,64.98174544,6.146381763,310.670413,62.14266889
221,18,21,9,6,6,week2_score_sum,0.754454188,1,1427,59.79891754,1.867916996,280.6169404,61.24380472
222,18,21,11,4,41,week2_score_sum,0.582385689,1,1428,64.6875521,1.916167718,328.9318625,65.80290361
223,18,21,2,12,281,week2_score_sum,-0.794162303,1,1429,4.881128343,0.019720881,18.57006201,3.360194476
224,18,21,11,3,5,week2_score_sum,0.582385689,1,1430,64.45621255,2.207264294,304.6107397,65.57156405
225,18,21,2,13,44,week2_score_sum,-1.998641795,1,1431,5.684058681,0.019769874,20.06246491,1.856375117
226,18,21,8,7,14,week2_score_sum,0.41031719,1,1432,58.13415717,2.434975665,282.8130789,58.91997301
227,18,21,9,5,265,week2_score_sum,1.270659684,1,1433,59.62319111,1.374791462,275.6516705,62.0566853
228,18,21,11,2,212,week2_score_sum,0.582385689,1,1434,62.91644182,1.94358498,311.833204,64.03179332
229,18,21,7,8,101,week2_score_sum,0.582385689,1,1435,57.57754605,2.280619351,270.8209178,58.69289756
230,18,21,11,1,30,week2_score_sum,1.098591185,1,1436,61.01089797,1.515462998,308.1551005,63.11485648
231,18,21,2,11,153,week2_score_sum,-0.794162303,1,1437,4.841749172,0.013280199,18.22351881,3.320815305
232,18,21,6,9,226,week2_score_sum,-0.794162303,1,1438,63.1071188,4.379777834,295.0332567,61.58618493
220,18,21,4,10,94,week3_score_sum,-1.176622012,2,1439,43.91936797,0.180057886,236.3341596,41.66596931
